6,9,10,11:78,81:-0.291174548085
46,84:55,59,63,64,66,78,82:-0.192094900938
10,11:64,78:-0.278545592857
6,9,10,11,84:19,81,82:-0.249546890348
6,8,10,11,84:14,15,19,20,23,81,82:-0.212296145568
10,11,84:64,78,80,81,82:-0.26616640018
82,84:55,59,63,65,78,82:-0.110033816278
81,82:14,15,19,23,24,25,82:0.0703100205098
14,15,19,20,23,24,25,81,82:7,9:-0.209574210995
46,48,64,84:46,64,81,82:-0.0281955393975
6,8,9,11:64,80:-0.250952918939
6,9,10,11:64,78,80:-0.260264814471
7,9,11,84:48,81,82,84:-0.146751869892
55,56,59,63,65,66,78,82:6,7,8,10,11:-0.177331012191
14,23,24,25,82:9,84:-0.225052857445
14,15,19,20,23,24,81,82:6,8,9,10,84:-0.211425717033
6,7,8,10,11:55,56,59,63,64,65,66,78,82:-0.189220328588
81,82:14,15,20,24,25,81,82:0.0823193178772
15,81:46,48,81,82,84:-0.0359808007638
6,7,9,84:19,20,25,81,82:-0.232090439715
7,11,84:6,9,11,84:0.158903304239
14,15,24,25,81,82:64,78,82:-0.0818783583271
11,84:46,78,81,82:-0.224231530423
55,64,65,78,82:48,64,81,82,84:-0.0716563797765
6,7,9,10,11:14,15,20,24,81,82:-0.23207682787
46,64,81,82:46,48,81,82,84:-0.00260547374354
46,48:48,64,82,84:0.0260070085172
14,15,19,20,23,24,81,82:8,9,10:-0.207331252899
6,7,8:9,10,11,84:0.143096137228
48,84:14,20,81,82:-0.151914115296
55,56,59,63,64,65,66,78:19,82:-0.0443422046314
15,81:64,78,80,81,82:-0.040364703055
14,15,19,20,23,24,25,82:64,82:-0.0526680322924
55,59,63,64,65,78:6,9,10:-0.20244391801
64,78,81:14,23,24,25,82:-0.0656052386932
14,19,20,24,25,81,82:6,7,8,9,10:-0.221336826168
6,9:6,9,10:0.217563615489
59,63,64,65,78:7,9:-0.205536981879
55,56,59,82:19,20,81,82:-0.0494785206381
8,9,10,11:55,64,78,80:-0.237499180934
55,59,64,65:14,20,23,24,25,81,82:-0.114200007593
6,7,8,10,11,84:9,84:0.142369145354
6,7,8:55,64,65,78,82:-0.244842364493
48,84:7,8,9,11,84:-0.0252239385976
14,19,20,23,25,81,82:55,56,59,63,64,65,66,78,82:-0.0842642781057
55,64:55,63,64,65,66,78:0.197279335424
6,7,8,9,10,11:14,15,20,23,24,25,81,82:-0.213296017315
64,78:46,48,81,82,84:-0.162206009741
46,48,81,82:6,11,84:-0.202996008767
