M1	M2	distance	distance_zscore
27	5	1155.524902	0.067841
29	5	1203.044067	1.526263
29	27	1115.633789	-1.156466
45	5	1158.344238	0.154370
45	27	1110.049683	-1.327849
45	29	1177.290283	0.735848
