M1	M2	distance	distance_zscore
2	1	808.799133	0.215614
3	1	937.743164	1.482441
3	2	780.838989	-0.059085
4	1	924.152222	1.348915
4	2	803.980957	0.168277
4	3	840.669922	0.528732
6	1	763.212280	-0.232260
6	2	565.488586	-2.174823
6	3	733.156555	-0.527547
6	4	710.486755	-0.750269
