8,11,84:48,82,84:-0.0874743666335
48,64,81,82,84:78,80,82:-0.06488515311
81,82:48,81:0.0607590290325
64,78,81,82:46,81:-0.0425209144222
48,82,84:78,81:-0.118201457906
20,81,82:6,8,9,84:-0.257477989071
55,56,59,63,64,65,66,78,82:78,81,82:0.000318356791334
46,48,64,84:48,81:0.0226379211565
82,84:46,82,84:0.00253327939894
8,11,84:6,7,9,84:0.14406427046
48,81,82,84:46,82:0.0278320249398
64,81:48,64,82,84:-0.0466204984288
64,80,82:80,82:0.0928267666435
55,56,59,63,64,65,66,78,82:6,7,10,11,84:-0.197323897577
15,81:46,82,84:-0.0838619828822
19,20,81,82:64,78,80,81,82:-0.0269190994329
46,48,81,84:48,64,82,84:-0.006809832106
55,64,78,80,82:46,78,81,82:-0.0244182000159
46,48,84:55,64,78,80,82:-0.195419592302
20,24,25,81,82:78,81,82:0.00945299967444
64,78,80:46,81:-0.147402770955
48,81,84:64,78,80,81,82:-0.121161728086
48,64,82,84:46,48,81,82,84:-0.00641629556418
7,9,11,84:19,81,82:-0.244586897221
78,81,82:46,48,64,82,84:-0.0609429573944
15,20,81,82:9,84:-0.233464187547
33,36,37,38,40,41,42,84:19,81,82:-0.116363896504
20,24,81,82:48,64,81,82,84:-0.0406840403411
6,7,8,9,10,11,84:46,48,64,82,84:-0.173349558103
64,81,82:46,78,80:-0.00815540979215
8,9,10,84:46,48,64,81,84:-0.147599163864
6,8,9,84:46,48,64,81,84:-0.152219347969
46,48,64,81,82,84:55,64,65,78,82:-0.0854715381666
7,8,10,11,84:78,82:-0.293376691629
46,64,81,82:48,64,84:-0.047355360168
48,81:14,20,81,82:0.0166523025947
48,64,81,82,84:14,20,24,81,82:-0.0531530214422
64,78,81,82:6,10,11,84:-0.2829742992
48,82,84:82,84:0.014510962783
46,48,64,84:64,78,82:-0.108044955634
82,84:6,7,11,84:-0.0908682155206
8,11,84:55,59,64,65,78,82:-0.23423326905
48,81,82,84:46,78,81,82:-0.0230183333858
7,8,9,10,84:19,82:-0.233773825053
64,80,82:7,11,84:-0.262397250499
14,15,20,81,82:48,64,82,84:-0.0993128376101
46,81:46,82,84:0.0348080418761
15,81:6,8,9,84:-0.230147334769
46,48,81,84:46,82:0.0468797562258
46,48,84:9,84:-0.0142729534552
7,8,11,84:6,11,84:0.152898099627
64,78,80:14,15,20,81,82:-0.129303698914
48,81,84:6,7,9,11,84:-0.108919265305
48,64,82,84:6,8,9,84:-0.15631303481
7,9,11,84:64,81:-0.27293356862
46,81,82:55,64,78,80,82:-0.0754834683899
15,20,81,82:48,82:-0.0175416861943
33,36,37,38,40,41,42,84:64,81:-0.145152691726
20,24,81,82:78,80,82:-0.0581311461851
19,82:46,48,64,84:-0.100831082804
6,7,8,9,10,11,84:48,64,84:-0.119916855901
64,81,82:15,20,81,82:0.0260851564997
8,9,10,84:46,48,64,82,84:-0.154321418753
64,78,80,81,82:48,64,81,82,84:-0.0484455504836
46,48,64,81,82,84:20,24,25,81,82:-0.0607075271535
14,15,19,20,23,24,25,64,81,82:19,20,81,82:0.13018729273
46,64,81,82:23,82:0.00837869071358
8,11,84:15,81:-0.222250161951
48,81:46,48,81:0.112578261227
19,20,25,81,82:64,82:-0.0299199405481
64,78,81,82:24,25,82:-0.0251230523514
48,82,84:64,78,81:-0.125783976276
46,48,64,84:46,82,84:0.0133578911251
82,84:6,7,8,11,84:-0.0992584044621
48,81,82,84:14,20,24,81,82:-0.0370280766283
46,48,81,82:82,84:-0.00462955930108
64,80,82:78,81,82:0.030340027146
46,81:64,82:-0.0509794797196
19,20,81,82:55,59,64,65,78,82:-0.0813534690605
46,48,81,84:78,80,81,82:-0.111677603188
46,48,84:6,7,11,84:-0.067670488833
7,8,11,84:78,81,82:-0.280715864685
6,7,9,11,84:55,64,78,80:-0.250008559134
64,78,80:64,80,81:0.0883658516507
48,81,84:64,78,81,82:-0.103969022085
48,64,82,84:7,11,84:-0.136640166974
7,9,11,84:48,84:-0.0127332796238
46,81,82:9,84:-0.199717340881
33,36,37,38,40,41,42,84:6,10,11,84:-0.016531825022
20,24,81,82:55,64,78,80,82:-0.0805697488777
46,48,64,82,84:78,80,82:-0.0880836709171
6,7,8,9,10,11,84:6,8,9,84:0.163643013839
55,64,78,82:81,82:-0.0258470677778
8,9,10,84:64,81,82:-0.278335777802
64,78,80,81,82:46,81:-0.0630422781193
46,48,64,81,82,84:14,15,20,81,82:-0.0632766768523
46,82:6,8,9,84:-0.233797149558
14,15,19,20,23,24,25,64,81,82:64,81,82:0.0126714257662
46,64,81,82:15,20,81,82:-0.00161981427801
48,81:46,48,64,82,84:0.0227739476358
46,84:55,64,78,82:-0.205581676158
19,20,25,81,82:46,78,81,82:-0.0182848395997
6,7,10,11,84:48,64,81,82,84:-0.180912871179
64,78,81,82:64,78,82:0.0649935847227
48,82,84:55,59,64,65,78,82:-0.124141034369
64,82:24,25,82:-0.0237320920545
46,48,64,84:55,64,78,80:-0.13406901949
82,84:48,81,82:-0.00768990578385
7,9,11,84:48,81,84:-0.0964771273945
46,48,81,82:48,81,82:0.0751811992201
80,82:23,82:0.00730779470624
64,80,82:46,48,81,84:-0.12997159092
19,20,81,82:64,78,81:-0.0309028920819
46,48,81,84:14,20,24,81,82:-0.0767944750372
46,48,84:46,64,81,82:-0.0354831122267
7,8,11,84:46,48,82,84:-0.121861914786
6,7,9,11,84:46,48,64,81,84:-0.158507769598
64,78,80:46,81,82:-0.0979190874178
48,81,84:46,78,80:-0.117883585486
48,64,82,84:48,82:0.0229945545444
64,80,81,82:48,81,84:-0.0935823709243
46,81,82:64,82:-0.0108468722282
33,36,37,38,40,41,42,84:46,81:-0.101773350699
20,24,81,82:20,24,25,81,82:0.150372919539
48,84:64,78,81,82:-0.168343102572
55,64,78:55,64,78,80:0.160735058315
64,78,81:48,84:-0.198089922913
46,84:46,48,64,81,82,84:0.00184877846338
6,7,8,9,10,11,84:15,20,81,82:-0.24448621189
55,64,78,82:20,24,25,81,82:-0.0859829439872
8,9,10,84:6,7,9,84:0.151529242546
64,78,80,81,82:55,64,78,80,82:0.0615653013754
46,48,64,81,82,84:48,64,82,84:-0.0139101822953
46,82:24,25,82:-0.0268102907086
14,15,19,20,23,24,25,64,81,82:6,7,9,11,84:-0.22030958219
6,7,9,84:80,82:-0.26423666055
46,64,81,82:6,7,11,84:-0.251708147364
48,81:24,25,82:-0.0109438041701
55,64,78,82:19,82:-0.0342223021515
19,20,25,81,82:55,64,78,80,82:-0.0886899124852
6,7,10,11,84:78,82:-0.296192215541
48,82,84:6,8,9,84:-0.114262499418
46,48,64,84:6,7,8,11,84:-0.129104532462
82,84:64,78,81,82:-0.0901173310212
78,80,81,82:64,78,82:0.0545450383364
80,82:78,80,82:0.0897940444719
46,48,64,81,82,84:46,48,64,84:-0.00206916152701
64,80,82:55,64,65,78,82:0.0603922764467
14,15,20,81,82:48,82:-0.0311442198314
46,81:46,78,80:-0.0561269448041
46,84:64,80,81:-0.176081209435
46,48,81,84:78,80,82:-0.154225545368
46,48,84:78,81,82:-0.130849130762
7,8,11,84:55,64,65,78,82:-0.2447972237
6,7,9,11,84:64,78,82:-0.294709956911
64,78,80:48,81:-0.144447285598
48,81,84:7,11,84:-0.07958527927
55,59,64,65,78,82:23,82:-0.0272562877122
78,81,82:48,81,82:0.009425811146
46,81,82:46,64,81,82:0.0409019636255
33,36,37,38,40,41,42,84:14,20,24,81,82:-0.101619156219
20,24,81,82:46,81,82:0.0342131593512
48,84:48,81,82:0.0101952668854
48,64,84:55,64,78,80:-0.109965839359
55,64,78:46,82,84:-0.164193594093
64,78,81:64,78,80,81,82:0.0558085415515
6,7,8,9,10,11,84:46,78,80:-0.232261606675
55,64,78,82:20,81,82:-0.0602383372961
19,81,82:6,7,11,84:-0.243210848838
8,9,10,84:64,78,80,81,82:-0.270698268395
64,78,80,81,82:46,78,81,82:-0.00220815822178
46,82:46,48,64,82,84:0.0271176895964
14,15,19,20,23,24,25,64,81,82:64,78,80,81,82:-0.041629352272
6,7,9,84:15,20,81,82:-0.24252920238
7,8,9,10,84:78,80,81,82:-0.269967646806
19,20,25,81,82:46,48,81:-0.0264255104793
6,7,10,11,84:46,48,64,82,84:-0.162734126856
48,82,84:48,64,84:0.0063157023792
46,48,64,84:6,7,11,84:-0.120884433105
6,10,11,84:55,64,78,80,82:-0.259002413072
64,78,80,82:64,81:0.0373511724716
78,80,81,82:46,48,64,81,84:-0.0790463231144
46,48,81,82:64,78,80,82:-0.0835011068061
80,82:14,20,24,81,82:-0.0331388625367
14,15,20,81,82:6,7,8,11,84:-0.235613214842
46,84:14,15,20,81,82:-0.162166858381
46,48,84:6,11,84:-0.0466356540641
7,8,11,84:9,84:0.142134821646
6,7,9,11,84:78,80,81,82:-0.274649679898
64,78,80:19,20,25,81,82:-0.122678394906
48,81,84:6,8,9,84:-0.103058741269
55,59,64,65,78,82:46,48,81,82,84:-0.131406523794
46,81,82:48,82:0.0593601553983
6,11,84:78,81:-0.276986621963
6,7,11,84:64,78,82:-0.290214433364
33,36,37,38,40,41,42,84:46,78,81,82:-0.132906151583
20,24,81,82:48,64,82,84:-0.0829187705757
48,84:7,11,84:0.00454957820364
55,64,78:64,78,82:0.113935699309
19,82:19,20,25,81,82:0.12491672609
6,7,8,9,10,11,84:82,84:-0.104974233715
55,64,78,82:48,64,82,84:-0.0615801994613
19,81,82:46,64,81,82:0.0181036864968
8,9,10,84:48,81,82:-0.234812883986
46,48,82,84:46,82,84:0.047624124269
46,82:46,81:0.0859342595061
14,15,19,20,23,24,25,64,81,82:48,81,82:0.000396639187502
6,7,9,84:23,82:-0.225304619321
7,8,9,10,84:6,7,11,84:0.154124286066
19,20,25,81,82:14,20,81,82:0.144015014699
6,7,10,11,84:46,48,64,81,84:-0.155755504253
78,81:15,20,81,82:-0.00207861726301
6,7,10,11,84:8,9,10,84:0.159071457774
48,82,84:46,48,64,82,84:0.0147716628176
46,48,84:7,8,11,84:-0.0649223383452
6,10,11,84:46,48,64,81,84:-0.146299095088
64,78,80,82:48,84:-0.209973899208
46,48,81,82:48,64,84:-0.0132355641043
64,80,82:81,82:0.0036754523315
14,15,20,81,82:64,82:-0.0356814023149
46,84:46,48,81,82:0.0325711543519
46,48,84:64,78,80,82:-0.194554889573
7,8,11,84:55,64,78,80,82:-0.255816727643
6,7,9,11,84:46,82:-0.244529577161
64,78,80:64,80,81,82:0.0665364586519
48,81,84:46,82,84:0.0236806451492
55,59,64,65,78,82:14,20,24,81,82:-0.095488360007
55,64,65,78,82:14,15,20,81,82:-0.0935034482103
46,81,82:6,11,84:-0.228389431279
