55,64,78:55,56,59,63,78,82:0.15204785061
20,24,81,82:6,8,9,84:-0.242443320666
33,36,37,38,40,41,42,84:14,15,19,20,23,24,25,64,81:-0.0679549399932
55,56,59,63,64,65,78,82:55,59,63,65,78,82:0.177430138858
19,82:46,81,82:0.0261619521219
14,19,20,23,24,25,81,82:48,82:-0.0424483409755
46,48,64,81,82,84:55,56,59,63,64,78,82:-0.08189666397
46,81,82:78,82:-0.0269308234944
33,36,37,38,40,41,42,84:14,15,19,20,23,81,82:-0.0762083558647
82,84:78,80,82:-0.108761172453
6,7,8,9,10,11,84:20,81:-0.238896912448
6,9,11,84:46,78,81,82:-0.259472449855
55,56,59,82:64,81,82:-0.00526747463176
59,63,64,65,66,78,82:64,78,82:0.0929249866873
46,48,64,81,82,84:64,78,81:-0.0680810603992
19,20,81,82:20,24,25,81,82:0.142543269276
64,80,81:55,59,63,64,65,82:-0.0202450043271
55,64:14,19,20,23,24,25,81,82:-0.124684362549
14,19,23,25,82:55,59,63,64,65,82:-0.0646399233908
15,20,24,25,81,82:55,64,78,80,82:-0.0984174567333
6,7,9,10,11,84:14,20,24,81,82:-0.238956915001
15,81:48,82:-0.0311432764958
19,20,81,82:46,78,80:-0.100205157977
10,11,84:46,48,84:-0.0393679505014
14,81:64,78,82:-0.084983901172
8,9,10,84:6,8,9,10,11,84:0.170568834064
46,48,64,82,84:24,25,82:-0.101567387448
64,78,80,82:78,80,82:0.0963971779022
64,80,81,82:55,59,65,66,78,82:-0.0154495859199
19,81,82:55,64,78,80:-0.0867571496973
64,78,81:46,64,81,82:-0.00307662914234
20,24,81,82:14,15,24,25,81,82:0.150249316859
78,82:9,11,84:-0.294558791559
14,19,20,23,25,81,82:15,20,81,82:0.149150346885
7,8,11,84:48,81,82:-0.232729397785
15,19,24,82:78,81,82:-0.00388148514289
46,84:78,80,82:-0.210132069856
14,15,24,25,81,82:55,64,78:-0.140295175858
46,48,82:46,82:0.0999700938178
55,59,63,64,65,78,82:55,56,59,63,64,78,82:0.161151139823
6,7,8,9,10,11:6,8,9,11,84:0.178277994964
14,15,19,20,23,24,25,64,81:15,19,24,82:0.166643434454
64,78,81,82:6,7,8,9,11,84:-0.289805915457
46,48,82:14,15,24,25,81,82:-0.0642145449174
8,11,84:82,84:-0.0701499492614
6,7,9,84:46,48,84:-0.0733202200993
9,84:11,84:0.16785344551
46,48,64,84:46,81,82:-0.00500589091315
55,56,59,63,78,82:6,8,9,11,84:-0.201179637367
8,9,10,11,84:48,84:-0.0197719893378
48,81,84:46,78,81,82:-0.0462604623798
80,82:46,48,64,81,84:-0.0753330238154
14,15,19,20,23,24,25,81,82:64,78,80,82:-0.0997100355315
6,7,9,84:6,8,9,10,84:0.157173956756
6,7,11,84:20,81:-0.235209396509
6,7,8,10,11,84:7,8,9,11,84:0.165594387057
14,15,19,24,25,81,82:6,7,8,10,11,84:-0.21840501729
48,82,84:55,59,63,64,65,78,82:-0.124106093888
19,20,25,81,82:55,59,64,65,66,78,82:-0.0898452356916
55,64,78,82:6,7,8,9,11,84:-0.269101635579
64,78,82:11,84:-0.279322157753
78,80:14,20,23,24,25,81,82:-0.145553081975
55,59,63,64,65,66,78,82:80,82:-0.00851216583504
14,15,20,23,24,25,81,82:14,19,20,25,81,82:0.17878899484
6,7,8,11,84:64,82:-0.291867580734
7,8,10,11,84:64,78,80:-0.26098111434
64,80,82:14,15,19,23,24,25,81,82:-0.0705295738693
7,8,9,10,11,84:48,82:-0.241433443353
6,7,8,9,10,84:46,48,81,84:-0.134635197615
46,48,81,82:6,9,11,84:-0.22348259968
46,82,84:55,59,63,65,78,82:-0.121860940331
8,9,11,84:15,20,24,25,81,82:-0.228689306544
7,9,10,11,84:7,11,84:0.163070432435
6,7,10,11,84:11,84:0.15244864148
8,9,10,84:7,9,11,84:0.160777569542
6,9,10,11,84:6,7,9,10,11,84:0.174229967853
55,56,59,63,64,65,66,78,82:55,59,63,64,65,78,82:0.173603509681
46,48,81,84:46,64,81,82:-0.014548265379
11,84:46,48,64,81,84:-0.101481506279
7,9,11,84:78,80:-0.262053971358
48,81,82,84:14,81:-0.0289353373669
55,59,63,64,66,78,82:14,15,19,20,23,81,82:-0.0898372152846
6,10,11,84:46,81:-0.214719417807
14,19,25,82:14,15,19,20,25,81,82:0.17720719415
55,59,63,65,66,78,82:78,82:0.0768999349583
46,81:46,48,81,82,84:0.0597108226322
