48:14,25:0.00000
14,15,24,25:33,40,41,42:0.00000
78:11,84:0.00000
46:7,9:0.00000
81:46:0.20580
19:48:0.00000
84:33,40,41,42:0.33510
10:66:0.00000
9:23,82:0.00000
8:55,56:0.00000
15:80:0.00000
80:64:0.47480
11,84:82:-0.12810
64,80:14,25:0.00000
10:9:0.69760
14,24,25:48:0.00000
66:9:0.00000
15:14,20,25:0.90480
80:84:0.00000
7:7,8:0.80900
7,8:65,66:0.00000
14,15,25:55,56:0.00000
10:81:0.00000
6,8:64:0.00000
64:7,9:0.00000
15:14:0.92860
6:55:0.00000
48,82:9,10:0.00000
14,25:55,56:0.00000
80,82:65,66:0.07430
7,10:7,8:0.62760
78,82:14,24,25:0.16230
14,15,24,25:64:0.00000
48,82:11:0.00000
78:82:0.22140
7,10:78:0.00000
46:14,20,25:0.00000
9,10:14,20,25:0.00000
14,15,24,25:84:0.00000
19:7,8:0.00000
64,82:14,24,25:0.16230
14:46:0.00000
84:64:-0.42140
8:6,8:0.81740
81:55:0.00000
64,80:7,9:0.00000
14:11,84:0.00000
14,15,25:80:0.00000
66:14,25:0.00000
80:6:0.00000
7:84:0.17560
7,8:9:0.51130
14,15,25:23,82:0.54990
55:9:0.00000
10:48,82:0.00000
6,8:78:0.00000
64:14,20,25:0.00000
15:78:0.00000
6:14:0.00000
14,15,25:14,15,24,25:0.97020
80,82:33,40,41,42:0.00000
78,82:65,66:0.29330
23,82:65,66:0.07430
48,82:7,9:0.00000
78:48:0.00000
7,10:80,82:0.00000
46:64,82:-0.04470
9,10:33,40,41,42:0.00000
14,15,24,25:64,82:0.15340
64,82:23,82:0.38510
84:9:0.39440
66:8:0.00000
8:78:0.00000
81:48:0.22250
64,80:48,82:0.03840
14:33,40,41,42:0.00000
14,24,25:11,84:0.00000
66:6:0.00000
11:7,9:0.56950
80:14,25:0.00000
55:48:0.00000
10:7,9:0.59300
64:14,24,25:0.00000
14,20,25:33,40,41,42:0.00000
15:6,8:0.00000
7:55,56:0.00000
14,15,25:81:0.40280
65,66:82:0.14850
6,8:14,25:0.00000
78,82:7:0.00000
33,40,41,42:65,66:0.00000
7,10:55,56:0.00000
48:7,9:0.00000
14,15,24,25:80,82:0.15340
84:9,10:0.39670
46:65,66:0.00000
8:14:0.00000
80:66:0.00000
64,80:81:0.02610
66:84:0.00000
9:82:0.00000
8:14,20,25:0.00000
80:9:0.00000
64,80:9:0.00000
10:14,25:0.00000
66:64:0.34540
15:55,56:0.00000
6:6,8:0.81740
7:11,84:0.30410
14,15,25:11,84:0.00000
80,82:19:0.07970
6,8:7,9:0.59190
78,82:14:0.16230
6:14,25:0.00000
48,82:81:0.28640
80,82:14,24,25:0.16230
7,10:23,82:0.00000
78,82:14,20,25:0.15040
14,15,24,25:82:0.30680
78:11:0.00000
46:33,40,41,42:0.00000
9,10:14,24,25:0.00000
81:9,10:0.00000
19:65,66:0.00000
64,82:9,10:0.00000
14:19:0.71220
84:7,9:0.28500
9:48:0.00000
8:7,9:0.56470
81:11:0.00000
15:64,80:0.00000
11,84:33,40,41,42:0.16760
64,80:65,66:0.20370
10:14,24,25:0.00000
14,24,25:23,82:0.57150
66:33,40,41,42:0.00000
15:11:0.00000
11:9:0.70640
80:14:0.00000
7:78:0.00000
7,8:48:0.00000
14,15,25:82:0.30080
10:78:0.00000
6,8:14,20,25:0.00000
64:33,40,41,42:0.00000
15:84:0.00000
6:14,24,25:0.00000
14,15,25:6:0.00000
80,82:14,25:0.16230
7,10:55:0.00000
78,82:7,9:0.00000
14,15,24,25:11,84:0.00000
48,82:11,84:0.00430
78:55,56:0.43330
7,10:81:0.00000
46:64:-0.24350
9,10:14,25:0.00000
14,15,24,25:14:0.98210
19:9:0.00000
64,82:9:0.00000
64,80:8:0.00000
84:14,20,25:0.00000
8:80,82:0.00000
81:55,56:0.00000
64,80:6:0.00000
14:11:0.00000
14,15,25:64,80:0.00000
66:65,66:0.91570
11:65,66:0.00000
80:78,82:0.26170
7:14:0.00000
55:14,24,25:0.00000
10:14,15,24,25:0.00000
6,8:81:0.00000
14,20,25:11:0.00000
15:7,10:0.00000
6:84:0.24560
14,15,25:48,82:0.15040
80,82:7:0.00000
78,82:14,25:0.16230
48,82:55,56:0.09260
7,10:6,8:0.52330
9,10:7,9:0.67430
14,15,24,25:78,82:0.15340
64,82:14,25:0.16230
8:64,82:0.00000
81:23,82:0.34970
64,80:46:-0.12180
14:82:0.32460
66:7:0.00000
8:9:0.51130
11:33,40,41,42:0.00000
80:23,82:0.07710
55:65,66:0.74410
10:33,40,41,42:0.00000
14,20,25:7,9:0.00000
15:48:0.00000
7:7,9:0.75570
14,15,25:19:0.69270
80,82:9,10:0.00000
6,8:65,66:0.00000
78,82:6:0.00000
6:33,40,41,42:0.00000
48,82:80,82:0.34290
7,10:82:0.00000
48:33,40,41,42:0.00000
14,15,24,25:23,82:0.55530
46:14,25:0.00000
19:7,9:0.00000
64,80:19:0.00000
66:46:0.00000
9:55,56:0.00000
8:64:0.00000
80:14,24,25:0.00000
11,84:14,25:0.00000
64,80:7,8:0.00000
10:14,20,25:0.00000
66:14,20,25:0.00000
15:82:0.25320
80:78:0.36940
7:11:0.43260
7,8:55,56:0.00000
14,15,25:64:0.00000
80,82:81:0.15560
6,8:14,24,25:0.00000
78,82:9,10:0.00000
6:65,66:0.00000
48,82:19:0.07970
14,25:65,66:0.00000
80,82:55:0.16350
7,10:11:0.56510
78,82:64:0.41670
14,15,24,25:55,56:0.00000
48,82:7,8:0.00000
78:14,20,25:0.00000
46:9:0.00000
9,10:9:0.84880
19:14,25:0.71220
64,82:64:0.63740
14:81:0.42660
84:55,56:0.00000
8:33,40,41,42:0.00000
81:11,84:-0.07320
11,84:7,9:0.42730
64,80:48:-0.13760
14:55:0.00000
14,24,25:14,25:1.00000
66:7,9:0.00000
15:11,84:0.00000
11:14,24,25:0.00000
80:6,8:0.00000
7:64,82:0.00000
7,8:23,82:0.00000
14,15,25:33,40,41,42:0.00000
10:64,82:0.00000
6,8:46:0.00000
64:82:0.27480
15:46:0.00000
6:9:0.60360
14,15,25:7:0.00000
80,82:23,82:0.35500
7,9:65,66:0.00000
78,82:33,40,41,42:0.00000
14,15,24,25:11:0.00000
23,82:7,9:0.00000
48,82:48:0.60880
78:7,9:0.00000
7,10:19:0.00000
46:9,10:0.00000
9,10:65,66:0.00000
