6	6	0.013330192049
6	7	0.012023012441
6	8	0.0107006330701
6	9	0.0123650071059
6	10	0.0120686117297
6	11	0.0122282092399
6	14	7.59988144185e-06
6	15	7.59988144185e-06
6	19	7.59988144185e-06
6	20	7.59988144185e-06
6	23	7.59988144185e-06
6	24	7.59988144185e-06
6	25	7.59988144185e-06
6	33	7.59988144185e-06
6	36	7.59988144185e-06
6	37	7.59988144185e-06
6	38	7.59988144185e-06
6	40	7.59988144185e-06
6	41	7.59988144185e-06
6	42	7.59988144185e-06
6	46	7.59988144185e-06
6	48	7.59988144185e-06
6	55	7.59988144185e-06
6	56	7.59988144185e-06
6	59	7.59988144185e-06
6	63	7.59988144185e-06
6	64	7.59988144185e-06
6	65	7.59988144185e-06
6	66	7.59988144185e-06
6	78	7.59988144185e-06
6	80	7.59988144185e-06
6	81	7.59988144185e-06
6	82	7.59988144185e-06
6	84	0.0121978097142
7	6	0.012023012441
7	7	0.0125322044976
7	8	0.0102826395908
7	9	0.0116734178947
7	10	0.0114986206215
7	11	0.0115594196731
7	14	7.59988144185e-06
7	15	7.59988144185e-06
7	19	7.59988144185e-06
7	20	7.59988144185e-06
7	23	7.59988144185e-06
7	24	7.59988144185e-06
7	25	7.59988144185e-06
7	33	7.59988144185e-06
7	36	7.59988144185e-06
7	37	7.59988144185e-06
7	38	7.59988144185e-06
7	40	7.59988144185e-06
7	41	7.59988144185e-06
7	42	7.59988144185e-06
7	46	7.59988144185e-06
7	48	7.59988144185e-06
7	55	7.59988144185e-06
7	56	7.59988144185e-06
7	59	7.59988144185e-06
7	63	7.59988144185e-06
7	64	7.59988144185e-06
7	65	7.59988144185e-06
7	66	7.59988144185e-06
7	78	7.59988144185e-06
7	80	7.59988144185e-06
7	81	7.59988144185e-06
7	82	7.59988144185e-06
7	84	0.0115366200287
8	6	0.0107006330701
8	7	0.0102826395908
8	8	0.0112782240597
8	9	0.0107690320031
8	10	0.0105562353227
8	11	0.0106702335444
8	14	7.59988144185e-06
8	15	7.59988144185e-06
8	19	7.59988144185e-06
8	20	7.59988144185e-06
8	23	7.59988144185e-06
8	24	7.59988144185e-06
8	25	7.59988144185e-06
8	33	7.59988144185e-06
8	36	7.59988144185e-06
8	37	7.59988144185e-06
8	38	7.59988144185e-06
8	40	7.59988144185e-06
8	41	7.59988144185e-06
8	42	7.59988144185e-06
8	46	7.59988144185e-06
8	48	7.59988144185e-06
8	55	7.59988144185e-06
8	56	7.59988144185e-06
8	59	7.59988144185e-06
8	63	7.59988144185e-06
8	64	7.59988144185e-06
8	65	7.59988144185e-06
8	66	7.59988144185e-06
8	78	7.59988144185e-06
8	80	7.59988144185e-06
8	81	7.59988144185e-06
8	82	7.59988144185e-06
8	84	0.0106474339
9	6	0.0123650071059
9	7	0.0116734178947
9	8	0.0107690320031
9	9	0.0131553947758
9	10	0.0126006034306
9	11	0.0126918020079
9	14	7.59988144185e-06
9	15	7.59988144185e-06
9	19	7.59988144185e-06
9	20	7.59988144185e-06
9	23	7.59988144185e-06
9	24	7.59988144185e-06
9	25	7.59988144185e-06
9	33	7.59988144185e-06
9	36	7.59988144185e-06
9	37	7.59988144185e-06
9	38	7.59988144185e-06
9	40	7.59988144185e-06
9	41	7.59988144185e-06
9	42	7.59988144185e-06
9	46	7.59988144185e-06
9	48	7.59988144185e-06
9	55	7.59988144185e-06
9	56	7.59988144185e-06
9	59	7.59988144185e-06
9	63	7.59988144185e-06
9	64	7.59988144185e-06
9	65	7.59988144185e-06
9	66	7.59988144185e-06
9	78	7.59988144185e-06
9	80	7.59988144185e-06
9	81	7.59988144185e-06
9	82	7.59988144185e-06
9	84	0.0126994018893
10	6	0.0120686117297
10	7	0.0114986206215
10	8	0.0105562353227
10	9	0.0126006034306
10	10	0.0128665992811
10	11	0.0125170047347
10	14	7.59988144185e-06
10	15	7.59988144185e-06
10	19	7.59988144185e-06
10	20	7.59988144185e-06
10	23	7.59988144185e-06
10	24	7.59988144185e-06
10	25	7.59988144185e-06
10	33	7.59988144185e-06
10	36	7.59988144185e-06
10	37	7.59988144185e-06
10	38	7.59988144185e-06
10	40	7.59988144185e-06
10	41	7.59988144185e-06
10	42	7.59988144185e-06
10	46	7.59988144185e-06
10	48	7.59988144185e-06
10	55	7.59988144185e-06
10	56	7.59988144185e-06
10	59	7.59988144185e-06
10	63	7.59988144185e-06
10	64	7.59988144185e-06
10	65	7.59988144185e-06
10	66	7.59988144185e-06
10	78	7.59988144185e-06
10	80	7.59988144185e-06
10	81	7.59988144185e-06
10	82	7.59988144185e-06
10	84	0.0124942050904
11	6	0.0122282092399
11	7	0.0115594196731
11	8	0.0106702335444
11	9	0.0126918020079
11	10	0.0125170047347
11	11	0.0131249952501
11	14	7.59988144185e-06
11	15	7.59988144185e-06
11	19	7.59988144185e-06
11	20	7.59988144185e-06
11	23	7.59988144185e-06
11	24	7.59988144185e-06
11	25	7.59988144185e-06
11	33	7.59988144185e-06
11	36	7.59988144185e-06
11	37	7.59988144185e-06
11	38	7.59988144185e-06
11	40	7.59988144185e-06
11	41	7.59988144185e-06
11	42	7.59988144185e-06
11	46	7.59988144185e-06
11	48	7.59988144185e-06
11	55	7.59988144185e-06
11	56	7.59988144185e-06
11	59	7.59988144185e-06
11	63	7.59988144185e-06
11	64	7.59988144185e-06
11	65	7.59988144185e-06
11	66	7.59988144185e-06
11	78	7.59988144185e-06
11	80	7.59988144185e-06
11	81	7.59988144185e-06
11	82	7.59988144185e-06
11	84	0.013003397147
14	6	7.59988144185e-06
14	7	7.59988144185e-06
14	8	7.59988144185e-06
14	9	7.59988144185e-06
14	10	7.59988144185e-06
14	11	7.59988144185e-06
14	14	0.00183157142749
14	15	0.00150477652549
14	19	0.00120838114925
14	20	0.00160357498423
14	23	0.00112478245339
14	24	0.00155797569558
14	25	0.00166437403577
14	33	7.59988144185e-06
14	36	7.59988144185e-06
14	37	7.59988144185e-06
14	38	7.59988144185e-06
14	40	7.59988144185e-06
14	41	7.59988144185e-06
14	42	7.59988144185e-06
14	46	7.59988144185e-06
14	48	7.59988144185e-06
14	55	7.59988144185e-06
14	56	7.59988144185e-06
14	59	7.59988144185e-06
14	63	7.59988144185e-06
14	64	5.31991700929e-05
14	65	7.59988144185e-06
14	66	7.59988144185e-06
14	78	7.59988144185e-06
14	80	7.59988144185e-06
14	81	0.00163397451
14	82	0.00145917723684
14	84	7.59988144185e-06
15	6	7.59988144185e-06
15	7	7.59988144185e-06
15	8	7.59988144185e-06
15	9	7.59988144185e-06
15	10	7.59988144185e-06
15	11	7.59988144185e-06
15	14	0.00150477652549
15	15	0.00155797569558
15	19	0.00107918316474
15	20	0.00139077830386
15	23	0.00101838411321
15	24	0.00139077830386
15	25	0.00141357794818
15	33	7.59988144185e-06
15	36	7.59988144185e-06
15	37	7.59988144185e-06
15	38	7.59988144185e-06
15	40	7.59988144185e-06
15	41	7.59988144185e-06
15	42	7.59988144185e-06
15	46	7.59988144185e-06
15	48	7.59988144185e-06
15	55	7.59988144185e-06
15	56	7.59988144185e-06
15	59	7.59988144185e-06
15	63	7.59988144185e-06
15	64	5.31991700929e-05
15	65	7.59988144185e-06
15	66	7.59988144185e-06
15	78	7.59988144185e-06
15	80	7.59988144185e-06
15	81	0.00142877771107
15	82	0.00125398043791
15	84	7.59988144185e-06
19	6	7.59988144185e-06
19	7	7.59988144185e-06
19	8	7.59988144185e-06
19	9	7.59988144185e-06
19	10	7.59988144185e-06
19	11	7.59988144185e-06
19	14	0.00120838114925
19	15	0.00107918316474
19	19	0.00128437996367
19	20	0.00115518197916
19	23	0.000972784824557
19	24	0.00110198280907
19	25	0.00117038174204
19	33	7.59988144185e-06
19	36	7.59988144185e-06
19	37	7.59988144185e-06
19	38	7.59988144185e-06
19	40	7.59988144185e-06
19	41	7.59988144185e-06
19	42	7.59988144185e-06
19	46	7.59988144185e-06
19	48	7.59988144185e-06
19	55	7.59988144185e-06
19	56	7.59988144185e-06
19	59	7.59988144185e-06
19	63	7.59988144185e-06
19	64	5.31991700929e-05
19	65	7.59988144185e-06
19	66	7.59988144185e-06
19	78	7.59988144185e-06
19	80	7.59988144185e-06
19	81	0.00117798162349
19	82	0.0010715832833
19	84	7.59988144185e-06
20	6	7.59988144185e-06
20	7	7.59988144185e-06
20	8	7.59988144185e-06
20	9	7.59988144185e-06
20	10	7.59988144185e-06
20	11	7.59988144185e-06
20	14	0.00160357498423
20	15	0.00139077830386
20	19	0.00115518197916
20	20	0.00174037285018
20	23	0.0010715832833
20	24	0.00148197688116
20	25	0.00150477652549
20	33	7.59988144185e-06
20	36	7.59988144185e-06
20	37	7.59988144185e-06
20	38	7.59988144185e-06
20	40	7.59988144185e-06
20	41	7.59988144185e-06
20	42	7.59988144185e-06
20	46	7.59988144185e-06
20	48	7.59988144185e-06
20	55	7.59988144185e-06
20	56	7.59988144185e-06
20	59	7.59988144185e-06
20	63	7.59988144185e-06
20	64	5.31991700929e-05
20	65	7.59988144185e-06
20	66	7.59988144185e-06
20	78	7.59988144185e-06
20	80	7.59988144185e-06
20	81	0.00170997332442
20	82	0.00142877771107
20	84	7.59988144185e-06
23	6	7.59988144185e-06
23	7	7.59988144185e-06
23	8	7.59988144185e-06
23	9	7.59988144185e-06
23	10	7.59988144185e-06
23	11	7.59988144185e-06
23	14	0.00112478245339
23	15	0.00101838411321
23	19	0.000972784824557
23	20	0.0010715832833
23	23	0.00113998221628
23	24	0.00106398340186
23	25	0.0010715832833
23	33	7.59988144185e-06
23	36	7.59988144185e-06
23	37	7.59988144185e-06
23	38	7.59988144185e-06
23	40	7.59988144185e-06
23	41	7.59988144185e-06
23	42	7.59988144185e-06
23	46	7.59988144185e-06
23	48	7.59988144185e-06
23	55	7.59988144185e-06
23	56	7.59988144185e-06
23	59	7.59988144185e-06
23	63	7.59988144185e-06
23	64	5.31991700929e-05
23	65	7.59988144185e-06
23	66	7.59988144185e-06
23	78	7.59988144185e-06
23	80	7.59988144185e-06
23	81	0.00107918316474
23	82	0.000972784824557
23	84	7.59988144185e-06
24	6	7.59988144185e-06
24	7	7.59988144185e-06
24	8	7.59988144185e-06
24	9	7.59988144185e-06
24	10	7.59988144185e-06
24	11	7.59988144185e-06
24	14	0.00155797569558
24	15	0.00139077830386
24	19	0.00110198280907
24	20	0.00148197688116
24	23	0.00106398340186
24	24	0.00162637462856
24	25	0.00152757616981
24	33	7.59988144185e-06
24	36	7.59988144185e-06
24	37	7.59988144185e-06
24	38	7.59988144185e-06
24	40	7.59988144185e-06
24	41	7.59988144185e-06
24	42	7.59988144185e-06
24	46	7.59988144185e-06
24	48	7.59988144185e-06
24	55	7.59988144185e-06
24	56	7.59988144185e-06
24	59	7.59988144185e-06
24	63	7.59988144185e-06
24	64	5.31991700929e-05
24	65	7.59988144185e-06
24	66	7.59988144185e-06
24	78	7.59988144185e-06
24	80	7.59988144185e-06
24	81	0.00151237640693
24	82	0.00136797865953
24	84	7.59988144185e-06
25	6	7.59988144185e-06
25	7	7.59988144185e-06
25	8	7.59988144185e-06
25	9	7.59988144185e-06
25	10	7.59988144185e-06
25	11	7.59988144185e-06
25	14	0.00166437403577
25	15	0.00141357794818
25	19	0.00117038174204
25	20	0.00150477652549
25	23	0.0010715832833
25	24	0.00152757616981
25	25	0.00170997332442
25	33	7.59988144185e-06
25	36	7.59988144185e-06
25	37	7.59988144185e-06
25	38	7.59988144185e-06
25	40	7.59988144185e-06
25	41	7.59988144185e-06
25	42	7.59988144185e-06
25	46	7.59988144185e-06
25	48	7.59988144185e-06
25	55	7.59988144185e-06
25	56	7.59988144185e-06
25	59	7.59988144185e-06
25	63	7.59988144185e-06
25	64	5.31991700929e-05
25	65	7.59988144185e-06
25	66	7.59988144185e-06
25	78	7.59988144185e-06
25	80	7.59988144185e-06
25	81	0.00152757616981
25	82	0.00142117782963
25	84	7.59988144185e-06
33	6	7.59988144185e-06
33	7	7.59988144185e-06
33	8	7.59988144185e-06
33	9	7.59988144185e-06
33	10	7.59988144185e-06
33	11	7.59988144185e-06
33	14	7.59988144185e-06
33	15	7.59988144185e-06
33	19	7.59988144185e-06
33	20	7.59988144185e-06
33	23	7.59988144185e-06
33	24	7.59988144185e-06
33	25	7.59988144185e-06
33	33	0.000433193242185
33	36	0.000281195613348
33	37	0.000235596324697
33	38	0.000395193834976
33	40	0.000433193242185
33	41	0.000417993479302
33	42	0.000433193242185
33	46	7.59988144185e-06
33	48	7.59988144185e-06
33	55	7.59988144185e-06
33	56	7.59988144185e-06
33	59	7.59988144185e-06
33	63	7.59988144185e-06
33	64	7.59988144185e-06
33	65	7.59988144185e-06
33	66	7.59988144185e-06
33	78	7.59988144185e-06
33	80	7.59988144185e-06
33	81	7.59988144185e-06
33	82	7.59988144185e-06
33	84	0.000417993479302
36	6	7.59988144185e-06
36	7	7.59988144185e-06
36	8	7.59988144185e-06
36	9	7.59988144185e-06
36	10	7.59988144185e-06
36	11	7.59988144185e-06
36	14	7.59988144185e-06
36	15	7.59988144185e-06
36	19	7.59988144185e-06
36	20	7.59988144185e-06
36	23	7.59988144185e-06
36	24	7.59988144185e-06
36	25	7.59988144185e-06
36	33	0.000281195613348
36	36	0.000311595139116
36	37	0.000227996443255
36	38	0.000281195613348
36	40	0.000311595139116
36	41	0.000296395376232
36	42	0.000311595139116
36	46	7.59988144185e-06
36	48	7.59988144185e-06
36	55	7.59988144185e-06
36	56	7.59988144185e-06
36	59	7.59988144185e-06
36	63	7.59988144185e-06
36	64	7.59988144185e-06
36	65	7.59988144185e-06
36	66	7.59988144185e-06
36	78	7.59988144185e-06
36	80	7.59988144185e-06
36	81	7.59988144185e-06
36	82	7.59988144185e-06
36	84	0.000311595139116
37	6	7.59988144185e-06
37	7	7.59988144185e-06
37	8	7.59988144185e-06
37	9	7.59988144185e-06
37	10	7.59988144185e-06
37	11	7.59988144185e-06
37	14	7.59988144185e-06
37	15	7.59988144185e-06
37	19	7.59988144185e-06
37	20	7.59988144185e-06
37	23	7.59988144185e-06
37	24	7.59988144185e-06
37	25	7.59988144185e-06
37	33	0.000235596324697
37	36	0.000227996443255
37	37	0.000258395969023
37	38	0.000235596324697
37	40	0.000258395969023
37	41	0.000250796087581
37	42	0.000258395969023
37	46	7.59988144185e-06
37	48	7.59988144185e-06
37	55	7.59988144185e-06
37	56	7.59988144185e-06
37	59	7.59988144185e-06
37	63	7.59988144185e-06
37	64	7.59988144185e-06
37	65	7.59988144185e-06
37	66	7.59988144185e-06
37	78	7.59988144185e-06
37	80	7.59988144185e-06
37	81	7.59988144185e-06
37	82	7.59988144185e-06
37	84	0.000258395969023
38	6	7.59988144185e-06
38	7	7.59988144185e-06
38	8	7.59988144185e-06
38	9	7.59988144185e-06
38	10	7.59988144185e-06
38	11	7.59988144185e-06
38	14	7.59988144185e-06
38	15	7.59988144185e-06
38	19	7.59988144185e-06
38	20	7.59988144185e-06
38	23	7.59988144185e-06
38	24	7.59988144185e-06
38	25	7.59988144185e-06
38	33	0.000395193834976
38	36	0.000281195613348
38	37	0.000235596324697
38	38	0.000433193242185
38	40	0.000433193242185
38	41	0.000417993479302
38	42	0.000433193242185
38	46	7.59988144185e-06
38	48	7.59988144185e-06
38	55	7.59988144185e-06
38	56	7.59988144185e-06
38	59	7.59988144185e-06
38	63	7.59988144185e-06
38	64	7.59988144185e-06
38	65	7.59988144185e-06
38	66	7.59988144185e-06
38	78	7.59988144185e-06
38	80	7.59988144185e-06
38	81	7.59988144185e-06
38	82	7.59988144185e-06
38	84	0.000433193242185
40	6	7.59988144185e-06
40	7	7.59988144185e-06
40	8	7.59988144185e-06
40	9	7.59988144185e-06
40	10	7.59988144185e-06
40	11	7.59988144185e-06
40	14	7.59988144185e-06
40	15	7.59988144185e-06
40	19	7.59988144185e-06
40	20	7.59988144185e-06
40	23	7.59988144185e-06
40	24	7.59988144185e-06
40	25	7.59988144185e-06
40	33	0.000433193242185
40	36	0.000311595139116
40	37	0.000258395969023
40	38	0.000433193242185
40	40	0.000478792530837
40	41	0.000463592767953
40	42	0.000478792530837
40	46	7.59988144185e-06
40	48	7.59988144185e-06
40	55	7.59988144185e-06
40	56	7.59988144185e-06
40	59	7.59988144185e-06
40	63	7.59988144185e-06
40	64	7.59988144185e-06
40	65	7.59988144185e-06
40	66	7.59988144185e-06
40	78	7.59988144185e-06
40	80	7.59988144185e-06
40	81	7.59988144185e-06
40	82	7.59988144185e-06
40	84	0.000463592767953
41	6	7.59988144185e-06
41	7	7.59988144185e-06
41	8	7.59988144185e-06
41	9	7.59988144185e-06
41	10	7.59988144185e-06
41	11	7.59988144185e-06
41	14	7.59988144185e-06
41	15	7.59988144185e-06
41	19	7.59988144185e-06
41	20	7.59988144185e-06
41	23	7.59988144185e-06
41	24	7.59988144185e-06
41	25	7.59988144185e-06
41	33	0.000417993479302
41	36	0.000296395376232
41	37	0.000250796087581
41	38	0.000417993479302
41	40	0.000463592767953
41	41	0.000463592767953
41	42	0.000463592767953
41	46	7.59988144185e-06
41	48	7.59988144185e-06
41	55	7.59988144185e-06
41	56	7.59988144185e-06
41	59	7.59988144185e-06
41	63	7.59988144185e-06
41	64	7.59988144185e-06
41	65	7.59988144185e-06
41	66	7.59988144185e-06
41	78	7.59988144185e-06
41	80	7.59988144185e-06
41	81	7.59988144185e-06
41	82	7.59988144185e-06
41	84	0.000448393005069
42	6	7.59988144185e-06
42	7	7.59988144185e-06
42	8	7.59988144185e-06
42	9	7.59988144185e-06
42	10	7.59988144185e-06
42	11	7.59988144185e-06
42	14	7.59988144185e-06
42	15	7.59988144185e-06
42	19	7.59988144185e-06
42	20	7.59988144185e-06
42	23	7.59988144185e-06
42	24	7.59988144185e-06
42	25	7.59988144185e-06
42	33	0.000433193242185
42	36	0.000311595139116
42	37	0.000258395969023
42	38	0.000433193242185
42	40	0.000478792530837
42	41	0.000463592767953
42	42	0.000478792530837
42	46	7.59988144185e-06
42	48	7.59988144185e-06
42	55	7.59988144185e-06
42	56	7.59988144185e-06
42	59	7.59988144185e-06
42	63	7.59988144185e-06
42	64	7.59988144185e-06
42	65	7.59988144185e-06
42	66	7.59988144185e-06
42	78	7.59988144185e-06
42	80	7.59988144185e-06
42	81	7.59988144185e-06
42	82	7.59988144185e-06
42	84	0.000463592767953
46	6	7.59988144185e-06
46	7	7.59988144185e-06
46	8	7.59988144185e-06
46	9	7.59988144185e-06
46	10	7.59988144185e-06
46	11	7.59988144185e-06
46	14	7.59988144185e-06
46	15	7.59988144185e-06
46	19	7.59988144185e-06
46	20	7.59988144185e-06
46	23	7.59988144185e-06
46	24	7.59988144185e-06
46	25	7.59988144185e-06
46	33	7.59988144185e-06
46	36	7.59988144185e-06
46	37	7.59988144185e-06
46	38	7.59988144185e-06
46	40	7.59988144185e-06
46	41	7.59988144185e-06
46	42	7.59988144185e-06
46	46	0.00683989329766
46	48	0.00396713811265
46	55	7.59988144185e-06
46	56	7.59988144185e-06
46	59	7.59988144185e-06
46	63	7.59988144185e-06
46	64	0.000220396561814
46	65	7.59988144185e-06
46	66	7.59988144185e-06
46	78	2.27996443255e-05
46	80	1.51997628837e-05
46	81	0.00248516123148
46	82	0.0041039359786
46	84	0.00346554593748
48	6	7.59988144185e-06
48	7	7.59988144185e-06
48	8	7.59988144185e-06
48	9	7.59988144185e-06
48	10	7.59988144185e-06
48	11	7.59988144185e-06
48	14	7.59988144185e-06
48	15	7.59988144185e-06
48	19	7.59988144185e-06
48	20	7.59988144185e-06
48	23	7.59988144185e-06
48	24	7.59988144185e-06
48	25	7.59988144185e-06
48	33	7.59988144185e-06
48	36	7.59988144185e-06
48	37	7.59988144185e-06
48	38	7.59988144185e-06
48	40	7.59988144185e-06
48	41	7.59988144185e-06
48	42	7.59988144185e-06
48	46	0.00396713811265
48	48	0.00534271665362
48	55	7.59988144185e-06
48	56	7.59988144185e-06
48	59	7.59988144185e-06
48	63	7.59988144185e-06
48	64	0.000243196206139
48	65	7.59988144185e-06
48	66	7.59988144185e-06
48	78	7.59988144185e-06
48	80	7.59988144185e-06
48	81	0.00137557854097
48	82	0.00300955305097
48	84	0.00448393005069
55	6	7.59988144185e-06
55	7	7.59988144185e-06
55	8	7.59988144185e-06
55	9	7.59988144185e-06
55	10	7.59988144185e-06
55	11	7.59988144185e-06
55	14	7.59988144185e-06
55	15	7.59988144185e-06
55	19	7.59988144185e-06
55	20	7.59988144185e-06
55	23	7.59988144185e-06
55	24	7.59988144185e-06
55	25	7.59988144185e-06
55	33	7.59988144185e-06
55	36	7.59988144185e-06
55	37	7.59988144185e-06
55	38	7.59988144185e-06
55	40	7.59988144185e-06
55	41	7.59988144185e-06
55	42	7.59988144185e-06
55	46	7.59988144185e-06
55	48	7.59988144185e-06
55	55	0.00183157142749
55	56	0.000478792530837
55	59	0.00125398043791
55	63	0.00114758209772
55	64	0.00170997332442
55	65	0.0012159810307
55	66	0.00105638352042
55	78	0.00171757320586
55	80	0.000509192056604
55	81	7.59988144185e-06
55	82	0.00109438292763
55	84	7.59988144185e-06
56	6	7.59988144185e-06
56	7	7.59988144185e-06
56	8	7.59988144185e-06
56	9	7.59988144185e-06
56	10	7.59988144185e-06
56	11	7.59988144185e-06
56	14	7.59988144185e-06
56	15	7.59988144185e-06
56	19	7.59988144185e-06
56	20	7.59988144185e-06
56	23	7.59988144185e-06
56	24	7.59988144185e-06
56	25	7.59988144185e-06
56	33	7.59988144185e-06
56	36	7.59988144185e-06
56	37	7.59988144185e-06
56	38	7.59988144185e-06
56	40	7.59988144185e-06
56	41	7.59988144185e-06
56	42	7.59988144185e-06
56	46	7.59988144185e-06
56	48	7.59988144185e-06
56	55	0.000478792530837
56	56	0.000478792530837
56	59	0.000471192649395
56	63	0.000455992886511
56	64	0.000425593360744
56	65	0.000440793123627
56	66	0.00041039359786
56	78	0.000455992886511
56	80	7.59988144185e-06
56	81	7.59988144185e-06
56	82	0.000433193242185
56	84	7.59988144185e-06
59	6	7.59988144185e-06
59	7	7.59988144185e-06
59	8	7.59988144185e-06
59	9	7.59988144185e-06
59	10	7.59988144185e-06
59	11	7.59988144185e-06
59	14	7.59988144185e-06
59	15	7.59988144185e-06
59	19	7.59988144185e-06
59	20	7.59988144185e-06
59	23	7.59988144185e-06
59	24	7.59988144185e-06
59	25	7.59988144185e-06
59	33	7.59988144185e-06
59	36	7.59988144185e-06
59	37	7.59988144185e-06
59	38	7.59988144185e-06
59	40	7.59988144185e-06
59	41	7.59988144185e-06
59	42	7.59988144185e-06
59	46	7.59988144185e-06
59	48	7.59988144185e-06
59	55	0.00125398043791
59	56	0.000471192649395
59	59	0.00128437996367
59	63	0.00117038174204
59	64	0.00120078126781
59	65	0.00123118079358
59	66	0.00106398340186
59	78	0.0012159810307
59	80	7.59988144185e-06
59	81	7.59988144185e-06
59	82	0.000873986365813
59	84	7.59988144185e-06
63	6	7.59988144185e-06
63	7	7.59988144185e-06
63	8	7.59988144185e-06
63	9	7.59988144185e-06
63	10	7.59988144185e-06
63	11	7.59988144185e-06
63	14	7.59988144185e-06
63	15	7.59988144185e-06
63	19	7.59988144185e-06
63	20	7.59988144185e-06
63	23	7.59988144185e-06
63	24	7.59988144185e-06
63	25	7.59988144185e-06
63	33	7.59988144185e-06
63	36	7.59988144185e-06
63	37	7.59988144185e-06
63	38	7.59988144185e-06
63	40	7.59988144185e-06
63	41	7.59988144185e-06
63	42	7.59988144185e-06
63	46	7.59988144185e-06
63	48	7.59988144185e-06
63	55	0.00114758209772
63	56	0.000455992886511
63	59	0.00117038174204
63	63	0.0012159810307
63	64	0.00114758209772
63	65	0.00117038174204
63	66	0.00107918316474
63	78	0.00117038174204
63	80	7.59988144185e-06
63	81	7.59988144185e-06
63	82	0.00078278778851
63	84	7.59988144185e-06
64	6	7.59988144185e-06
64	7	7.59988144185e-06
64	8	7.59988144185e-06
64	9	7.59988144185e-06
64	10	7.59988144185e-06
64	11	7.59988144185e-06
64	14	5.31991700929e-05
64	15	5.31991700929e-05
64	19	5.31991700929e-05
64	20	5.31991700929e-05
64	23	5.31991700929e-05
64	24	5.31991700929e-05
64	25	5.31991700929e-05
64	33	7.59988144185e-06
64	36	7.59988144185e-06
64	37	7.59988144185e-06
64	38	7.59988144185e-06
64	40	7.59988144185e-06
64	41	7.59988144185e-06
64	42	7.59988144185e-06
64	46	0.000220396561814
64	48	0.000243196206139
64	55	0.00170997332442
64	56	0.000425593360744
64	59	0.00120078126781
64	63	0.00114758209772
64	64	0.00984944634864
64	65	0.0012159810307
64	66	0.00105638352042
64	78	0.00720468760687
64	80	0.0055023141639
64	81	0.00187717071614
64	82	0.00538071606083
64	84	0.000243196206139
65	6	7.59988144185e-06
65	7	7.59988144185e-06
65	8	7.59988144185e-06
65	9	7.59988144185e-06
65	10	7.59988144185e-06
65	11	7.59988144185e-06
65	14	7.59988144185e-06
65	15	7.59988144185e-06
65	19	7.59988144185e-06
65	20	7.59988144185e-06
65	23	7.59988144185e-06
65	24	7.59988144185e-06
65	25	7.59988144185e-06
65	33	7.59988144185e-06
65	36	7.59988144185e-06
65	37	7.59988144185e-06
65	38	7.59988144185e-06
65	40	7.59988144185e-06
65	41	7.59988144185e-06
65	42	7.59988144185e-06
65	46	7.59988144185e-06
65	48	7.59988144185e-06
65	55	0.0012159810307
65	56	0.000440793123627
65	59	0.00123118079358
65	63	0.00117038174204
65	64	0.0012159810307
65	65	0.00128437996367
65	66	0.00108678304618
65	78	0.00122358091214
65	80	7.59988144185e-06
65	81	7.59988144185e-06
65	82	0.000843586840045
65	84	7.59988144185e-06
66	6	7.59988144185e-06
66	7	7.59988144185e-06
66	8	7.59988144185e-06
66	9	7.59988144185e-06
66	10	7.59988144185e-06
66	11	7.59988144185e-06
66	14	7.59988144185e-06
66	15	7.59988144185e-06
66	19	7.59988144185e-06
66	20	7.59988144185e-06
66	23	7.59988144185e-06
