6	0.0394965864821
7	0.0355865585877
8	0.0350071128931
9	0.0414046064662
10	0.0351817122535
11	0.0381115778822
14	0.0284835612437
15	0.0227404529781
19	0.0186739836272
20	0.0256399217943
23	0.0155619616525
24	0.0230488915956
25	0.0263243694115
33	0.0103012791721
36	0.00779344050919
37	0.00736160214275
38	0.0103012791721
40	0.011164955905
41	0.011164955905
42	0.011164955905
46	0.035225332062
48	0.0349063830582
55	0.0236893320427
56	0.00873049737711
59	0.0189152369351
63	0.0172710750051
64	0.059169168888
65	0.0189152369351
66	0.0152177321536
78	0.0536254966507
80	0.0303326027385
81	0.0665272659765
82	0.0937505789331
84	0.0692102956656
