p0	p36	46_78_81_82	7_8_9_10	1.32711970153
p0	p37	46_78_81_82	55_56_59_63_64_65_66_78_82	0.931256066075
p0	p38	46_78_81_82	14_15_19_20_23_24_25_81_82	0.930671202941
p0	p39	46_78_81_82	55_56_59_63_64_65_78	0.928779582949
p0	p40	46_78_81_82	55_59_63_64_65_82	0.938177724671
p0	p41	46_78_81_82	14_20_25	0.933721340036
p0	p42	46_78_81_82	55_59_63_65_66_78_82	0.923669348232
p0	p43	46_78_81_82	14_15_20_81	0.924136026798
p0	p44	46_78_81_82	14_20_24_81_82	0.927502999631
p0	p45	46_78_81_82	14_15_19_20_23_81_82	0.929759206576
p0	p46	46_78_81_82	78_80_81_82	0.925481983541
p0	p47	46_78_81_82	46_78_80	0.904565310775
p0	p48	46_78_81_82	6_8_10_11_84	1.16700042355
p0	p49	46_78_81_82	33_37_38_40_41_42_84	1.12485977844
p0	p50	46_78_81_82	55_59_64_65_78	0.928783427004
p0	p51	46_78_81_82	46_48_81	0.903334362544
p0	p52	46_78_81_82	7_8_10	1.3217051935
p0	p53	46_78_81_82	33_36_37_38_40_41_42_84	1.12421413567
p0	p54	46_78_81_82	55_59_63_64_65_78	0.928688535106
p0	p55	46_78_81_82	6_7_8_9	1.32955882603
p0	p56	46_78_81_82	55_56_59_63_64_65_78_82	0.931084776688
p0	p57	46_78_81_82	14_19_20_25_81_82	0.92881802383
p0	p58	46_78_81_82	6_7_11_84	1.15559362156
p0	p59	46_78_81_82	14_15_19_23_24_25_81_82	0.931612770941
p0	p60	46_78_81_82	15_20_81_82	0.927080453325
p0	p61	46_78_81_82	15_20_24_25_81_82	0.928685291049
p0	p62	46_78_81_82	14_15_19_20_25_81_82	0.930068654797
p0	p63	46_78_81_82	55_59_63_64_66_78_82	0.931947344129
p0	p64	46_78_81_82	14_20_81_82	0.927044996329
p0	p65	46_78_81_82	8_9_10	1.32914663433
p0	p66	46_78_81_82	46_64_81_82	0.92442260915
p0	p67	46_78_81_82	55_64_78	0.930514918179
p0	p68	46_78_81_82	6_7_8_11_84	1.16688973021
p0	p69	46_78_81_82	14_23_24_25_82	0.936939105611
p0	p70	46_78_81_82	48_64_81_82_84	0.950918292192
p0	p71	46_78_81_82	64_80_81	0.941141220654
p0	p72	46_78_81_82	59_63_64_65_66_78	0.930700889484
p0	p73	46_78_81_82	48_81_82	0.926105126626
p0	p74	46_78_81_82	19_81_82	0.926815721943
p0	p75	46_78_81_82	78_81_82	0.920075267621
p0	p76	46_78_81_82	55_59_63_64_65_66_78_82	0.931279187138
p0	p77	46_78_81_82	64_78_80_81_82	0.932440694025
p0	p78	46_78_81_82	14_15_20_23_24_81_82	0.929558291046
p0	p79	46_78_81_82	14_15_20_23_24_25_81_82	0.930378767057
p0	p80	46_78_81_82	64_78_81_82	0.928744801206
p0	p81	46_78_81_82	6_11_84	1.14254519172
p0	p82	46_78_81_82	55_59_64_65	0.941917416543
p0	p83	46_78_81_82	38_40_41_42_84	1.12393505893
p0	p84	46_78_81_82	46_48_81_84	0.935158933695
p0	p85	46_78_81_82	14_15_20_24_25_81	0.92703727319
p0	p86	46_78_81_82	6_7_9_11_84	1.16838505475
p0	p87	46_78_81_82	8_9_11_84	1.15642092032
p0	p88	46_78_81_82	20_24_25_81_82	0.927206545962
p0	p89	46_78_81_82	64_78_81	0.925078433207
p0	p90	46_78_81_82	55_59_63_64_65_66	0.939577281598
p0	p91	46_78_81_82	15_19_24_82	0.936452486571
p0	p92	46_78_81_82	55_56_59_63_65_66_78_82	0.923929092143
p0	p93	46_78_81_82	64_78_80_82	0.938667055577
p0	p94	46_78_81_82	14_15_19_20_24_25_82	0.935558012329
p0	p95	46_78_81_82	14_19_20_23_24_25_81_82	0.929621852629
p0	p96	46_78_81_82	64_81_82	0.935247325903
p0	p97	46_78_81_82	6_7_8_9_10_84	1.177377821
p0	p98	46_78_81_82	6_7_8_9_10_11	1.32926503825
p0	p99	46_78_81_82	14_15_24_25_81_82	0.930853777304
p0	p100	46_78_81_82	55_59_63_64_66_78	0.929934395563
p0	p101	46_78_81_82	14_20_24_25_81_82	0.928624629391
p0	p102	46_78_81_82	46_48_81_82	0.915980865851
p0	p103	46_78_81_82	55_59_63_64_65_78_82	0.931103272233
p0	p104	46_78_81_82	14_15_19_23_24_25_82	0.937666197701
p0	p105	46_78_81_82	14_19_20_23_24_25_81	0.926858828434
p0	p106	46_78_81_82	55_56_59_63_64_65_66_78	0.929189092185
p0	p107	46_78_81_82	6_7_8_10	1.32438397129
p0	p108	46_78_81_82	14_15_19_20_23_24_81_82	0.92992507498
p0	p109	46_78_81_82	55_59_64_65_78_82	0.931313810622
p0	p110	46_78_81_82	7_9_10_11_84	1.16772041261
p0	p111	46_78_81_82	6_7_8_10_11_84	1.17682472915
p0	p112	46_78_81_82	46_48_84	0.951057040986
p0	p113	46_78_81_82	64_80_82	0.949935239519
p0	p114	46_78_81_82	8_9_10_11_84	1.16774588842
p0	p115	46_78_81_82	6_8_9_10_11_84	1.17824853551
p0	p116	46_78_81_82	6_7_9_10_11_84	1.1782246845
p0	p117	46_78_81_82	46_81_82	0.914135346462
p0	p118	46_78_81_82	46_48_82_84	0.943595699756
p0	p119	46_78_81_82	6_9_10_11	1.3332846139
p0	p120	46_78_81_82	20_24_81_82	0.925789871926
p0	p121	46_78_81_82	14_15_19_24_25_81	0.928871494562
p0	p122	46_78_81_82	14_24_25	0.938033998421
p0	p123	46_78_81_82	20_24_81	0.918134895308
p0	p124	46_78_81_82	59_63_64_65_78	0.93034390026
p0	p125	46_78_81_82	14_15_19_20_23_24_25_81	0.928597568495
p0	p126	46_78_81_82	14_19_25_82	0.937220197211
p0	p127	46_78_81_82	6_7_11	1.32938344216
p0	p128	46_78_81_82	55_59_63_65_66_78	0.915546016745
p0	p129	46_78_81_82	7_8_10_11_84	1.16622508806
p0	p130	46_78_81_82	46_48_64_84	0.955994572013
p0	p131	46_78_81_82	7_8_11_84	1.15478894487
p0	p132	46_78_81_82	14_19_23_25_82	0.937437763274
p0	p133	46_78_81_82	14_20_81	0.920530564965
p0	p134	46_78_81_82	48_81_82_84	0.947595271254
p0	p135	46_78_81_82	7_8_9_10_11_84	1.17752264956
p0	p136	46_78_81_82	48_81_84	0.956001033091
p0	p137	46_78_81_82	6_9_10_11_84	1.16849574809
p0	p138	46_78_81_82	55_64_78_82	0.932713510909
p0	p139	46_78_81_82	46_48_82	0.91715722306
p0	p140	46_78_81_82	6_7_8	1.32495735951
p0	p141	46_78_81_82	14_15_20_23_24_25_81	0.927992189466
p0	p142	46_78_81_82	14_15_19_20_24_25_81_82	0.930206668471
p0	p143	46_78_81_82	6_7_8_9_10_11_84	1.18680945559
p0	p144	46_78_81_82	7_8_9_10_84	1.16681585821
p0	p145	46_78_81_82	7_9_11_84	1.15639358216
p0	p146	46_78_81_82	6_8_9_11	1.33297187993
p0	p147	46_78_81_82	6_8_9_10_11	1.33091026527
p0	p148	46_78_81_82	14_19_20_24_25_81_82	0.929065839029
p0	p149	46_78_81_82	6_7_10_11_84	1.16697494774
p0	p150	46_78_81_82	14_15_19_24_25_81_82	0.931158652928
p0	p151	46_78_81_82	33_38_40_41_42_84	1.12626179923
p0	p152	46_78_81_82	14_15_19_20_23_24_25_64_81	0.935494022873
p0	p153	46_78_81_82	64_80_81_82	0.939027883416
p0	p154	46_78_81_82	46_48_64_81_82_84	0.940222298409
p0	p155	46_78_81_82	48_82_84	0.96374380414
p0	p156	46_78_81_82	55_59_63_64_65_66_78	0.929124251844
p1	p2	55_59_64_65_66_78_82	14_20_24_81	1.03136355526
p1	p3	55_59_64_65_66_78_82	55_59_63_65_78_82	0.815090466548
p1	p4	55_59_64_65_66_78_82	46_48_64_81_84	0.958660237943
p1	p5	55_59_64_65_66_78_82	6_8_9_84	1.2387425636
p1	p6	55_59_64_65_66_78_82	55_59_65_66_78_82	0.815877447111
p1	p7	55_59_64_65_66_78_82	14_15_19_20_23_25_81_82	0.99829260768
p1	p8	55_59_64_65_66_78_82	6_7_9_10	1.26002658349
p1	p9	55_59_64_65_66_78_82	6_9_11_84	1.24081598497
p1	p10	55_59_64_65_66_78_82	14_15_19_20_23_25_81	1.03516293294
p1	p11	55_59_64_65_66_78_82	55_63_64_65_66_78	0.796354555219
p1	p12	55_59_64_65_66_78_82	55_64_78_80	0.841683133685
p1	p13	55_59_64_65_66_78_82	78_80_82	0.903823504861
p1	p14	55_59_64_65_66_78_82	6_7_8_9_11_84	1.24333023785
p1	p15	55_59_64_65_66_78_82	46_48_81_82_84	1.00739492947
p1	p16	55_59_64_65_66_78_82	64_78_80	0.865219222968
p1	p17	55_59_64_65_66_78_82	55_64_78_80_82	0.868785751824
p1	p18	55_59_64_65_66_78_82	6_8_9_11_84	1.24226815529
p1	p19	55_59_64_65_66_78_82	9_10_11_84	1.23929249094
p1	p20	55_59_64_65_66_78_82	6_7_8_9_10	1.25833484565
p1	p21	55_59_64_65_66_78_82	14_15_20_24_81_82	0.993658891784
p1	p22	55_59_64_65_66_78_82	64_78_82	0.886984528431
p1	p23	55_59_64_65_66_78_82	33_36_38_40_41_42_84	1.13558683062
p1	p24	55_59_64_65_66_78_82	36_37_40_41_42_84	1.1340965088
p1	p25	55_59_64_65_66_78_82	6_9_10	1.26297080245
p1	p26	55_59_64_65_66_78_82	14_20_23_24_25_81_82	0.995184710765
p1	p27	55_59_64_65_66_78_82	14_15_20_24_25_81_82	0.996637106135
p1	p28	55_59_64_65_66_78_82	14_15_19_20_23_24_81	1.03476100737
p1	p29	55_59_64_65_66_78_82	46_82_84	0.995477497345
p1	p30	55_59_64_65_66_78_82	19_20_23_24_81	1.0302902747
p1	p31	55_59_64_65_66_78_82	33_36_37_40_41_42_84	1.12946820372
p1	p32	55_59_64_65_66_78_82	6_8_9_10_84	1.240643727
p1	p33	55_59_64_65_66_78_82	36_37_38_40_41_42_84	1.12946820372
p1	p34	55_59_64_65_66_78_82	7_8_9_11_84	1.24073096473
p1	p35	55_59_64_65_66_78_82	46_48_64_82_84	0.944773339598
p1	p36	55_59_64_65_66_78_82	7_8_9_10	1.25727472502
p1	p37	55_59_64_65_66_78_82	55_56_59_63_64_65_66_78_82	0.814983813706
p1	p38	55_59_64_65_66_78_82	14_15_19_20_23_24_25_81_82	1.00032724897
p1	p39	55_59_64_65_66_78_82	55_56_59_63_64_65_78	0.79384542005
p1	p40	55_59_64_65_66_78_82	55_59_63_64_65_82	0.818255108006
p1	p41	55_59_64_65_66_78_82	14_20_25	1.0396215357
p1	p42	55_59_64_65_66_78_82	55_59_63_65_66_78_82	0.8077021424
p1	p43	55_59_64_65_66_78_82	14_15_20_81	1.03484956143
p1	p44	55_59_64_65_66_78_82	14_20_24_81_82	0.989424895724
p1	p45	55_59_64_65_66_78_82	14_15_19_20_23_81_82	0.995554436168
p1	p46	55_59_64_65_66_78_82	78_80_81_82	0.922514939394
p1	p47	55_59_64_65_66_78_82	46_78_80	0.889029607919
p1	p48	55_59_64_65_66_78_82	6_8_10_11_84	1.23947245817
p1	p49	55_59_64_65_66_78_82	33_37_38_40_41_42_84	1.13446303435
p1	p50	55_59_64_65_66_78_82	55_59_64_65_78	0.802231212391
p1	p51	55_59_64_65_66_78_82	46_48_81	1.03845404568
p1	p52	55_59_64_65_66_78_82	7_8_10	1.251860217
p1	p53	55_59_64_65_66_78_82	33_36_37_38_40_41_42_84	1.12572961275
p1	p54	55_59_64_65_66_78_82	55_59_63_64_65_78	0.79490436942
p1	p55	55_59_64_65_66_78_82	6_7_8_9	1.25971384953
p1	p56	55_59_64_65_66_78_82	55_56_59_63_64_65_78_82	0.821342725807
p1	p57	55_59_64_65_66_78_82	14_19_20_25_81_82	0.992479145525
p1	p58	55_59_64_65_66_78_82	6_7_11_84	1.23733000343
p1	p59	55_59_64_65_66_78_82	14_15_19_23_24_25_81_82	0.997824544521
p1	p60	55_59_64_65_66_78_82	15_20_81_82	0.985884951174
p1	p61	55_59_64_65_66_78_82	15_20_24_25_81_82	0.992969851608
p1	p62	55_59_64_65_66_78_82	14_15_19_20_25_81_82	0.996276388515
p1	p63	55_59_64_65_66_78_82	55_59_63_64_66_78_82	0.825430062431
p1	p64	55_59_64_65_66_78_82	14_20_81_82	0.98592142132
p1	p65	55_59_64_65_66_78_82	8_9_10	1.25930165783
p1	p66	55_59_64_65_66_78_82	46_64_81_82	0.935513076727
p1	p67	55_59_64_65_66_78_82	55_64_78	0.830190087052
p1	p68	55_59_64_65_66_78_82	6_7_8_11_84	1.23925299607
p1	p69	55_59_64_65_66_78_82	14_23_24_25_82	0.982946018985
p1	p70	55_59_64_65_66_78_82	48_64_81_82_84	0.950451495726
p1	p71	55_59_64_65_66_78_82	64_80_81	0.912164087462
p1	p72	55_59_64_65_66_78_82	59_63_64_65_66_78	0.794308308209
p1	p73	55_59_64_65_66_78_82	48_81_82	0.983024568887
p1	p74	55_59_64_65_66_78_82	19_81_82	0.978773511679
p1	p75	55_59_64_65_66_78_82	78_81_82	0.922760638359
p1	p76	55_59_64_65_66_78_82	55_59_63_64_65_66_78_82	0.816731194124
p1	p77	55_59_64_65_66_78_82	64_78_80_81_82	0.906093560203
p1	p78	55_59_64_65_66_78_82	14_15_20_23_24_81_82	0.995930192087
p1	p79	55_59_64_65_66_78_82	14_15_20_23_24_25_81_82	0.998617202414
p1	p80	55_59_64_65_66_78_82	64_78_81_82	0.904403587717
p1	p81	55_59_64_65_66_78_82	6_11_84	1.23476452378
p1	p82	55_59_64_65_66_78_82	55_59_64_65	0.78696638506
p1	p83	55_59_64_65_66_78_82	38_40_41_42_84	1.1540904874
p1	p84	55_59_64_65_66_78_82	46_48_81_84	1.0668369966
p1	p85	55_59_64_65_66_78_82	14_15_20_24_25_81	1.03477107232
p1	p86	55_59_64_65_66_78_82	6_7_9_11_84	1.24221764661
p1	p87	55_59_64_65_66_78_82	8_9_11_84	1.23909715515
p1	p88	55_59_64_65_66_78_82	20_24_25_81_82	0.988682530087
p1	p89	55_59_64_65_66_78_82	64_78_81	0.884741891451
p1	p90	55_59_64_65_66_78_82	55_59_63_64_65_66	0.775171411541
p1	p91	55_59_64_65_66_78_82	15_19_24_82	0.977040210162
p1	p92	55_59_64_65_66_78_82	55_56_59_63_65_66_78_82	0.806079727359
p1	p93	55_59_64_65_66_78_82	64_78_80_82	0.890895698236
p1	p94	55_59_64_65_66_78_82	14_15_19_20_24_25_82	0.992450629797
p1	p95	55_59_64_65_66_78_82	14_19_20_23_24_25_81_82	0.997171340324
p1	p96	55_59_64_65_66_78_82	64_81_82	0.927171206662
p1	p97	55_59_64_65_66_78_82	6_7_8_9_10_84	1.2418991012
p1	p98	55_59_64_65_66_78_82	6_7_8_9_10_11	1.25942006174
p1	p99	55_59_64_65_66_78_82	14_15_24_25_81_82	0.993583164888
p1	p100	55_59_64_65_66_78_82	55_59_63_64_66_78	0.796377954568
p1	p101	55_59_64_65_66_78_82	14_20_24_25_81_82	0.992902535224
p1	p102	55_59_64_65_66_78_82	46_48_81_82	0.990093314426
p1	p103	55_59_64_65_66_78_82	55_59_63_64_65_78_82	0.823559026061
p1	p104	55_59_64_65_66_78_82	14_15_19_23_24_25_82	0.991432745721
p1	p105	55_59_64_65_66_78_82	14_19_20_23_24_25_81	1.0327170649
p1	p106	55_59_64_65_66_78_82	55_56_59_63_64_65_66_78	0.788855934632
p1	p107	55_59_64_65_66_78_82	6_7_8_10	1.25453899478
p1	p108	55_59_64_65_66_78_82	14_15_19_20_23_24_81_82	0.997899387013
p1	p109	55_59_64_65_66_78_82	55_59_64_65_78_82	0.832671177652
p1	p110	55_59_64_65_66_78_82	7_9_10_11_84	1.24089991816
p1	p111	55_59_64_65_66_78_82	6_7_8_10_11_84	1.24086720231
p1	p112	55_59_64_65_66_78_82	46_48_84	1.10544645859
p1	p113	55_59_64_65_66_78_82	64_80_82	0.908570703833
p1	p114	55_59_64_65_66_78_82	8_9_10_11_84	1.24095042683
p1	p115	55_59_64_65_66_78_82	6_8_9_10_11_84	1.24352358604
p1	p116	55_59_64_65_66_78_82	6_7_9_10_11_84	1.24347908741
p1	p117	55_59_64_65_66_78_82	46_81_82	0.983032269916
p1	p118	55_59_64_65_66_78_82	46_48_82_84	1.00248425682
p1	p119	55_59_64_65_66_78_82	6_9_10_11	1.2634396374
p1	p120	55_59_64_65_66_78_82	20_24_81_82	0.984525020426
p1	p121	55_59_64_65_66_78_82	14_15_19_24_25_81	1.03411072478
p1	p122	55_59_64_65_66_78_82	14_24_25	1.03790728783
p1	p123	55_59_64_65_66_78_82	20_24_81	1.02862072462
p1	p124	55_59_64_65_66_78_82	59_63_64_65_78	0.801260188311
p1	p125	55_59_64_65_66_78_82	14_15_19_20_23_24_25_81	1.03491801444
p1	p126	55_59_64_65_66_78_82	14_19_25_82	0.97803107418
p1	p127	55_59_64_65_66_78_82	6_7_11	1.25953846565
p1	p128	55_59_64_65_66_78_82	55_59_63_65_66_78	0.771257212463
p1	p129	55_59_64_65_66_78_82	7_8_10_11_84	1.23793526762
p1	p130	55_59_64_65_66_78_82	46_48_64_84	0.939637779306
p1	p131	55_59_64_65_66_78_82	7_8_11_84	1.2356111736
p1	p132	55_59_64_65_66_78_82	14_19_23_25_82	0.982249727751
p1	p133	55_59_64_65_66_78_82	14_20_81	1.0310988182
p1	p134	55_59_64_65_66_78_82	48_81_82_84	1.00256153037
p1	p135	55_59_64_65_66_78_82	7_8_9_10_11_84	1.24216930665
p1	p136	55_59_64_65_66_78_82	48_81_84	1.06875324047
p1	p137	55_59_64_65_66_78_82	6_9_10_11_84	1.24243710871
p1	p138	55_59_64_65_66_78_82	55_64_78_82	0.863266172373
p1	p139	55_59_64_65_66_78_82	46_48_82	0.978988111326
p1	p140	55_59_64_65_66_78_82	6_7_8	1.255112383
p1	p141	55_59_64_65_66_78_82	14_15_20_23_24_25_81	1.03511512845
p1	p142	55_59_64_65_66_78_82	14_15_19_20_24_25_81_82	0.998530471545
p1	p143	55_59_64_65_66_78_82	6_7_8_9_10_11_84	1.24433923022
p1	p144	55_59_64_65_66_78_82	7_8_9_10_84	1.23910653644
p1	p145	55_59_64_65_66_78_82	7_9_11_84	1.23903875945
p1	p146	55_59_64_65_66_78_82	6_8_9_11	1.26312690343
p1	p147	55_59_64_65_66_78_82	6_8_9_10_11	1.26106528877
p1	p148	55_59_64_65_66_78_82	14_19_20_24_25_81_82	0.995113597788
p1	p149	55_59_64_65_66_78_82	6_7_10_11_84	1.23942194949
p1	p150	55_59_64_65_66_78_82	14_15_19_24_25_81_82	0.995778534405
p1	p151	55_59_64_65_66_78_82	33_38_40_41_42_84	1.1465323629
p1	p152	55_59_64_65_66_78_82	14_15_19_20_23_24_25_64_81	0.960963848864
p1	p153	55_59_64_65_66_78_82	64_80_81_82	0.926323003882
p1	p154	55_59_64_65_66_78_82	46_48_64_81_82_84	0.956569336073
p1	p155	55_59_64_65_66_78_82	48_82_84	0.995422092895
p1	p156	55_59_64_65_66_78_82	55_59_63_64_65_66_78	0.789540459134
p2	p3	14_20_24_81	55_59_63_65_78_82	1.01693793391
p2	p4	14_20_24_81	46_48_64_81_84	0.93881208696
p2	p5	14_20_24_81	6_8_9_84	1.22548386543
p2	p6	14_20_24_81	55_59_65_66_78_82	1.0162303094
p2	p7	14_20_24_81	14_15_19_20_23_25_81_82	0.791315355685
p2	p8	14_20_24_81	6_7_9_10	1.26414622859
p2	p9	14_20_24_81	6_9_11_84	1.227495682
p2	p10	14_20_24_81	14_15_19_20_23_25_81	0.762121061248
p2	p11	14_20_24_81	55_63_64_65_66_78	1.13118685578
p2	p12	14_20_24_81	55_64_78_80	1.12184410109
p2	p13	14_20_24_81	78_80_82	1.00299561186
p2	p14	14_20_24_81	6_7_8_9_11_84	1.23400834596
p2	p15	14_20_24_81	46_48_81_82_84	0.932823749975
p2	p16	14_20_24_81	64_78_80	1.11513486912
p2	p17	14_20_24_81	55_64_78_80_82	1.02622387577
p2	p18	14_20_24_81	6_8_9_11_84	1.23120507419
p2	p19	14_20_24_81	9_10_11_84	1.22601745351
p2	p20	14_20_24_81	6_7_8_9_10	1.26245449075
p2	p21	14_20_24_81	14_15_20_24_81_82	0.7984547603
p2	p22	14_20_24_81	64_78_82	1.01283141843
p2	p23	14_20_24_81	33_36_38_40_41_42_84	1.12986594301
p2	p24	14_20_24_81	36_37_40_41_42_84	1.12726537274
p2	p25	14_20_24_81	6_9_10	1.26709044755
p2	p26	14_20_24_81	14_20_23_24_25_81_82	0.792915481809
p2	p27	14_20_24_81	14_15_20_24_25_81_82	0.79078315617
p2	p28	14_20_24_81	14_15_19_20_23_24_81	0.760366787181
p2	p29	14_20_24_81	46_82_84	1.00179818633
p2	p30	14_20_24_81	19_20_23_24_81	0.768319932654
p2	p31	14_20_24_81	33_36_37_40_41_42_84	1.12387230065
p2	p32	14_20_24_81	6_8_9_10_84	1.22962255989
p2	p33	14_20_24_81	36_37_38_40_41_42_84	1.12387230065
p2	p34	14_20_24_81	7_8_9_11_84	1.22970754668
p2	p35	14_20_24_81	46_48_64_82_84	1.0210774055
p2	p36	14_20_24_81	7_8_9_10	1.26139437012
p2	p37	14_20_24_81	55_56_59_63_64_65_66_78_82	1.03596119686
p2	p38	14_20_24_81	14_15_19_20_23_24_25_81_82	0.784493496682
p2	p39	14_20_24_81	55_56_59_63_64_65_78	1.12916628745
p2	p40	14_20_24_81	55_59_63_64_65_82	1.02077888012
p2	p41	14_20_24_81	14_20_25	0.73770646516
p2	p42	14_20_24_81	55_59_63_65_66_78_82	1.02116168182
p2	p43	14_20_24_81	14_15_20_81	0.770536698731
p2	p44	14_20_24_81	14_20_24_81_82	0.807203372185
p2	p45	14_20_24_81	14_15_19_20_23_81_82	0.798594727978
p2	p46	14_20_24_81	78_80_81_82	0.923717800827
p2	p47	14_20_24_81	46_78_80	1.078795424
p2	p48	14_20_24_81	6_8_10_11_84	1.22848151249
p2	p49	14_20_24_81	33_37_38_40_41_42_84	1.12876510241
p2	p50	14_20_24_81	55_59_64_65_78	1.13082599352
p2	p51	14_20_24_81	46_48_81	0.88584869679
p2	p52	14_20_24_81	7_8_10	1.2559798621
p2	p53	14_20_24_81	33_36_37_38_40_41_42_84	1.12111942308
p2	p54	14_20_24_81	55_59_63_64_65_78	1.13357986555
p2	p55	14_20_24_81	6_7_8_9	1.26383349463
p2	p56	14_20_24_81	55_56_59_63_64_65_78_82	1.03292426558
p2	p57	14_20_24_81	14_19_20_25_81_82	0.80223311527
p2	p58	14_20_24_81	6_7_11_84	1.22411327476
p2	p59	14_20_24_81	14_15_19_23_24_25_81_82	0.791393686266
p2	p60	14_20_24_81	15_20_81_82	0.827979729157
p2	p61	14_20_24_81	15_20_24_25_81_82	0.799459039192
p2	p62	14_20_24_81	14_15_19_20_25_81_82	0.795032936211
p2	p63	14_20_24_81	55_59_63_64_66_78_82	1.03102633128
p2	p64	14_20_24_81	14_20_81_82	0.823533119478
p2	p65	14_20_24_81	8_9_10	1.26342130293
p2	p66	14_20_24_81	46_64_81_82	0.927172487413
p2	p67	14_20_24_81	55_64_78	1.12159351347
p2	p68	14_20_24_81	6_7_8_11_84	1.22826771301
p2	p69	14_20_24_81	14_23_24_25_82	0.792190237022
p2	p70	14_20_24_81	48_64_81_82_84	0.943102151936
p2	p71	14_20_24_81	64_80_81	0.904882487078
p2	p72	14_20_24_81	59_63_64_65_66_78	1.1294382687
p2	p73	14_20_24_81	48_81_82	0.908167625954
p2	p74	14_20_24_81	19_81_82	0.864342986558
p2	p75	14_20_24_81	78_81_82	0.914138348614
p2	p76	14_20_24_81	55_59_63_64_65_66_78_82	1.03510119195
p2	p77	14_20_24_81	64_78_80_81_82	0.941318070749
p2	p78	14_20_24_81	14_15_20_23_24_81_82	0.794017370212
p2	p79	14_20_24_81	14_15_20_23_24_25_81_82	0.787510551584
p2	p80	14_20_24_81	64_78_81_82	0.933450933408
p2	p81	14_20_24_81	6_11_84	1.21854192104
p2	p82	14_20_24_81	55_59_64_65	1.13617706741
p2	p83	14_20_24_81	38_40_41_42_84	1.14530259283
p2	p84	14_20_24_81	46_48_81_84	0.913628590853
p2	p85	14_20_24_81	14_15_20_24_25_81	0.759554560231
p2	p86	14_20_24_81	6_7_9_11_84	1.23115586875
p2	p87	14_20_24_81	8_9_11_84	1.22582792147
p2	p88	14_20_24_81	20_24_25_81_82	0.80847834193
p2	p89	14_20_24_81	64_78_81	0.913369321798
p2	p90	14_20_24_81	55_59_63_64_65_66	1.14030233651
p2	p91	14_20_24_81	15_19_24_82	0.809045529767
p2	p92	14_20_24_81	55_56_59_63_65_66_78_82	1.02261438598
p2	p93	14_20_24_81	64_78_80_82	1.02101329573
p2	p94	14_20_24_81	14_15_19_20_24_25_82	0.776361726154
p2	p95	14_20_24_81	14_19_20_23_24_25_81_82	0.78907029346
p2	p96	14_20_24_81	64_81_82	0.919692173651
p2	p97	14_20_24_81	6_7_8_9_10_84	1.2326098422
p2	p98	14_20_24_81	6_7_8_9_10_11	1.26353970684
p2	p99	14_20_24_81	14_15_24_25_81_82	0.800169226004
p2	p100	14_20_24_81	55_59_63_64_66_78	1.13118685578
p2	p101	14_20_24_81	14_20_24_25_81_82	0.79716200608
p2	p102	14_20_24_81	46_48_81_82	0.916763752071
p2	p103	14_20_24_81	55_59_63_64_65_78_82	1.0319556392
p2	p104	14_20_24_81	14_15_19_23_24_25_82	0.780768736539
p2	p105	14_20_24_81	14_19_20_23_24_25_81	0.759799970639
p2	p106	14_20_24_81	55_56_59_63_64_65_66_78	1.13034538252
