14,19,23,25,82:64,81:-0.0112421560232
6,7,9,10,11:6,8:0.189442394467
59,63,64,65,78:14,15,19,20,25,81,82:-0.12176050402
81,82:64,82:0.0299235068287
46,64,81,82:8,9,11:-0.290584608644
14,20,24,25,81,82:14,15,19,20,23,24,81:0.198184555604
55,59,65,66,78,82:46,78,81,82:-0.034678229956
64,80,81,82:55,64,78:0.0318821925244
7,8,11,84:55,64,78,80,82:-0.255816727643
20,24,81:9,10:-0.224491067887
48,84:46,64,81,82:-0.0678666297971
14,20,24,81,82:15,20,81:0.17599124763
14,15,19,20,23,24,25,64,81:55,56:-0.0577115911251
8,9,10,11,84:6,7,8,10,11:0.17618465711
14,15,20,23,24,25,81:14,15,20,81:0.22991332878
64,80,81,82:46,48,64,84:-0.0811187971317
55,59,63,64,65,78:14,15,19,20,23,25,81,82:-0.118084043713
14,20,81:78,81:-0.015290538451
8,9,11,84:7,8,10:0.164840483891
6,7,11:7,8,9,10:0.191788433872
55,64,65,78,82:6,7,9,10:-0.24855018374
14,23,24,25,82:55,56,59,63,64,78,82:-0.0721848576001
55,56,59,63,65,66,78,82:55,59,63,64,65,82:0.185912357077
19,81,82:6,7,8,9,10:-0.263875161057
7,8,9,10,84:6,8,9:0.176682093036
19,82:9,10:-0.24869106253
6,7,9,11,84:64,78,81,82:-0.289164938048
14,15,20,23,24,81,82:14,15,19,23,24,25,81,82:0.18599887074
7,8,9,11,84:7,9:0.179617779328
6,7,8,9,10,11,84:64,82:-0.298752958423
46,48,82,84:14,15,20,23,24,25,81,82:-0.110417304501
59,63,64,65,66,78:6,8,9:-0.193644869451
55,56,59,63,78,82:64,82:0.0622929146395
80,82:7,8,9,11,84:-0.263937903141
6,7,9,84:55,59,63,64,65,66:-0.191167979607
59,63,64,65,66,78,82:8,9,11:-0.213729217563
46,81,82:6,8,10,11,84:-0.24967967374
64,80,81:55,59,65,66,78,82:-0.0260197825713
7,10:14,20,24,81,82:-0.235189246094
8,9,10,11,84:14,81:-0.242555366418
55,56,59,82:14,15,20,23,24,25,81,82:-0.0524254538442
8,11,84:46,78,81,82:-0.242115571268
64,78,81:48,64,82,84:-0.0702888071771
6,8,9,10:55,56,59,63,64,65,66,78,82:-0.1924830225
6,7,8,10,11,84:55,59,63,64,66,78:-0.201706078962
55,56,59,63,64,65,66,78,82:55,63,64,65,66,78:0.198882730073
15,81:55,64,78,80:-0.141219086594
6,8,9,11:9,10,11,84:0.17800246675
6,7,8,10:14,20,81,82:-0.254309019519
64,81:55,64,78:0.0172539974164
55,59,63,64,66,78,82:46,48,81,82,84:-0.130850790102
46,84:78,82:-0.194595496556
6,7,9:6,8,11:0.194741712273
6,7,8,10,11:46,48,64,82,84:-0.196435235484
6,9,10,11:55,59,63,64,65,82:-0.212930975344
19,81,82:78,80,82:-0.0327835004326
55,64,78,80:55,59,63,65,78,82:0.111303971931
6,9,10,11,84:64,80,81:-0.260652568871
7,8,10,11,84:14,15,20,81:-0.215940425584
55,59,64,65:6,11,84:-0.212026683164
46,48,81:46,78,80:-0.0696275663066
7,8,11,84:64,80:-0.250463158458
46,48:46,48,64,82,84:0.0674273862079
6,7,8,10,11,84:55,64,78:-0.251754845143
46,81:6,9,11,84:-0.219469759945
7,9,11,84:6,9,10,11:0.179871578726
14,15,19,20,23,24,25,64,81:55,56,59,63,64,65,66,78:-0.0856367508091
33,36,37,38,40,41,42,84:48,64,81,82,84:-0.08502772831
14,15,19,24,25,81:46,82:-0.0588304178068
14,15,20,24,25,81:9,10,11,84:-0.216151218093
7,9,10,11,84:55,56:-0.136314464736
14,20,81:64,81,82:0.0142115483222
64,82:14,15,19,20,23,25,81,82:-0.0456433209635
63,64,65,66,78:14,20,25,81:-0.147451672799
10,11,84:48,84:0.0136361603033
20,24,81,82:19,20,23,24,81:0.167793139222
46,48,81,84:14,19,20,25,81,82:-0.0831227436947
19,82:20,24,81,82:0.110097864865
14,15,19,24,25,81,82:6,7,9,11,84:-0.223465162168
14,19,25,82:14,15,20,81,82:0.157941853833
6,7,8:9,11,84:0.134196645725
46,48,81,82:6,7,11,84:-0.219065977002
6,9:15,20,81:-0.230715723552
14,15,19,23,24,25,81,82:9,11,84:-0.217438368621
6,7,8,9,10,11,84:6,7,8,10,11,84:0.169692688682
14,20,24,25,81:46,82:-0.056360588625
82,84:55,56,59,63,64,65,66,78,82:-0.107085372053
14,15,19,20,23,24,25,81:14,23,24,25,82:0.215160131142
78,81:14,20,24,81:-0.0232664189842
64,80,82:48,64,84:-0.0792781630559
6,10,11,84:7,10:0.166402313941
14,15,19,20,24,25,81,82:55,56,59,63,78,82:-0.0817380556903
7,9,10:11,84:0.139192459864
14,15,19,23,24,25,82:14,19,20,24,25,81:0.221927498717
64,80:19,20,25,81,82:-0.110952208054
10,11:46,48,64,82,84:-0.188047630458
64,78,80,81,82:46,64,81,82:-0.00120678109931
9,11,84:6,9,11,84:0.176143370429
46,48,64,81,82,84:8,9,11,84:-0.171751856565
6,7,9,10,11,84:48,81,82:-0.254516605955
14,15,20,81,82:80,82:-0.0360425165116
14,81:55,59,63,64,65,82:-0.132403123752
14,19,20,24,25,81:7,9:-0.205083157819
14,15,19,20,24,25,81:14,15,20,24,25,81,82:0.210306978258
6,8,9,11:55,64,65,78,82:-0.25040448962
7,8,9,10,11,84:6,8:0.169869584424
20,24,25,81,82:6,8,9,10,84:-0.235754913669
6,8,9,10,11,84:7,8,9,10:0.180708344874
15,20,81,82:80,82:-0.0257127757769
6,7,8,9,10:78,80,82:-0.274356097114
8,9,10,84:14,23,24,25,82:-0.213000126205
48,81,82,84:64,78,80:-0.145859178907
78,80:14,15,19,20,25,81,82:-0.14836696042
14,15,20,23,24,25,81,82:55,59,63,64,66,78,82:-0.0957368538574
78,80,81,82:6,7,8,9,10:-0.280752956814
8,9,11:24,25,82:-0.238606224951
55,59,63,64,65,66,78:14,15,19,20,23,25,81:-0.127503917856
7,8,10,11,84:14,19,20,24,25,81:-0.20518987143
7,9,11,84:14,15,20,81,82:-0.237485816055
19,20,81,82:55,59,64,65:-0.104921415268
48,64,82,84:14,15,19,20,23,24,25,81,82:-0.112516835159
64,81,82:14,15,19,20,23,24,81:0.00350094335422
55,64,78,82:6,7,9,10,11,84:-0.269198376336
15,20,24,25,81,82:55,63,64,65,66,78:-0.1187541347
6,7,8,9:55,56,59,63,64,65,66,78,82:-0.192816741961
6,11,84:14,15,19,20,23,24,81:-0.205481648945
46,48:19,20,81,82:-0.0800927885916
48,82,84:55,59,63,64,65,78:-0.143543068244
55,64:48,84:-0.212399926322
6,11,84:55,59,63,65,66,78,82:-0.211166046557
64,80:6,8,9,84:-0.255920938414
15,20,81:55,59,64,65,66,78,82:-0.122121590134
14,19,20,23,25,81,82:14,19,20,23,24,25,81:0.207615560377
