M1	M2	distance	distance_zscore
27	5	1155.524902	-0.085940
29	5	1203.044067	0.810768
29	27	1115.633789	-0.838703
40	5	1204.746094	0.842886
40	27	1217.355469	1.080830
40	29	1204.465210	0.837586
44	5	1132.436279	-0.521632
44	27	1107.880249	-0.985016
44	29	1206.261963	0.871491
44	40	1053.443237	-2.012266
