9:14,15,20,24,25:0.00000
80:78:0.36940
46:65,66:0.00000
10:48:0.00000
10:7,8:0.44620
81:7,9:0.00000
19:7,9:0.00000
6,8:65,66:0.00000
80:19:0.00000
11,84:33,40,41,42:0.16760
7,9:82:0.00000
64:11,84:-0.21070
7,8:82:0.00000
78:33,40,41,42:0.00000
64:9:0.00000
9:48:0.00000
80:9:0.00000
46:48:0.54180
80:55,56:0.09080
6,8:78:0.00000
81:65,66:0.00000
19:9:0.00000
6,8:7,9:0.59190
14,15,20,24,25:55,56:0.00000
11,84:55,56:0.00000
7,8:14,15,20,24,25:0.00000
48:82:0.21760
78:82:0.22140
9:33,40,41,42:0.00000
46:78:0.00000
10:33,40,41,42:0.00000
6,8:81:0.00000
81:55,56:0.00000
19:64:0.00000
14,15,20,24,25:65,66:0.00000
10:19:0.00000
81:11,84:-0.07320
19:82:0.15950
46:11,84:0.06810
80:11,84:0.00000
6,8:19:0.00000
55,56:65,66:0.71840
7,8:7,9:0.66020
33,40,41,42:65,66:0.00000
64:14,15,20,24,25:0.00000
9:55,56:0.00000
46:55,56:0.00000
78:64:0.55850
80:48:0.00000
10:64:0.00000
81:33,40,41,42:0.00000
19:14,15,20,24,25:0.68890
10:7,9:0.59300
6,8:82:0.00000
11,84:48:0.13670
7,9:65,66:0.00000
64:7,8:0.00000
7,8:9:0.51130
48:7,9:0.00000
33,40,41,42:7,9:0.00000
78:7,9:0.00000
64:7,9:0.00000
9:65,66:0.00000
46:9:0.00000
78:7,8:0.00000
80:65,66:0.00000
6,8:64:0.00000
81:48:0.22250
19:48:0.00000
6,8:9:0.55740
65,66:82:0.14850
11,84:14,15,20,24,25:0.00000
7,8:55,56:0.00000
48:65,66:0.00000
78:14,15,20,24,25:0.00000
9:7,9:0.75570
81:46:0.20580
46:7,9:0.00000
80:46:0.00000
6,8:7,8:0.72190
81:14,15,20,24,25:0.41880
19:7,8:0.00000
10:14,15,20,24,25:0.00000
14,15,20,24,25:82:0.29610
7,8:11,84:0.33990
11,84:82:-0.12810
48:55,56:0.00000
10:81:0.00000
81:7,8:0.00000
46:7,8:0.00000
80:6,8:0.00000
6,8:46:0.00000
19:46:0.00000
33,40,41,42:82:0.00000
64:82:0.27480
46:14,15,20,24,25:0.00000
80:33,40,41,42:0.00000
10:78:0.00000
81:64:0.09130
19:55,56:0.00000
80:64:0.47480
6,8:14,15,20,24,25:0.00000
11,84:9:0.55040
7,9:55,56:0.00000
7,8:48:0.00000
48:33,40,41,42:0.00000
33,40,41,42:14,15,20,24,25:0.00000
78:9:0.00000
64:33,40,41,42:0.00000
9:82:0.00000
46:82:0.15410
78:11,84:0.00000
80:82:0.15410
10:11,84:0.54830
81:9:0.00000
19:33,40,41,42:0.00000
6,8:48:0.00000
11,84:7,9:0.42730
7,8:65,66:0.00000
78:55,56:0.43330
64:48:-0.27530
10:55,56:0.00000
81:19:0.24290
46:33,40,41,42:0.00000
80:14,15,20,24,25:0.00000
6,8:11,84:0.38190
81:82:0.35030
19:11,84:0.00000
80:10:0.00000
6,8:33,40,41,42:0.00000
10:65,66:0.00000
11,84:65,66:0.00000
48:14,15,20,24,25:0.00000
78:65,66:0.43800
10:9:0.69760
10:6,8:0.42020
46:64:-0.24350
80:81:-0.03910
19:78:0.00000
64:65,66:0.40740
80:7,9:0.00000
10:46:0.00000
81:78:-0.00080
19:65,66:0.00000
80:7,8:0.00000
6,8:55,56:0.00000
55,56:82:0.18520
10:82:0.00000
7,9:14,15,20,24,25:0.00000
7,8:33,40,41,42:0.00000
33,40,41,42:55,56:0.00000
78:48:0.00000
64:55,56:0.40380
