6,11,84:48,64,81,82,84:-0.161141769487
8,11,84:6,11,84:0.159428712085
48,81,84:9,84:-0.0529259665683
64,78,81:78,80,81,82:0.0457115019092
7,9,11,84:6,8,9,84:0.155480625434
64,80,82:46,48,81,82,84:-0.0953343534073
19,20,81,82:48,82:-0.0127723208767
20,81,82:64,78,81,82:0.00477086385208
6,7,11,84:64,78,82:-0.290214433364
55,56,59,63,64,65,66,78,82:46,78,81,82:-0.0340219889236
46,48,64,84:19,81,82:-0.0837053033574
82,84:7,11,84:-0.0737345362357
55,64,78,82:55,64,65,78,82:0.11898526911
64,80,81,82:19,81,82:0.0104661031187
64,81:46,64,81,82:0.0209617271272
15,81:48,64,82,84:-0.0927514521066
20,24,81,82:46,82,84:-0.0765857223955
46,82:46,81:0.0859342595061
6,7,8,9,10,11,84:48,64,82,84:-0.168621975622
7,8,11,84:23,82:-0.219368008769
48,82,84:6,7,11,84:-0.110564671838
55,64,65,78,82:14,20,81,82:-0.0871179254656
33,36,37,38,40,41,42,84:46,48,64,81,84:-0.0607390757002
64,78,81,82:15,20,81,82:-0.0128946508892
33,36,37,38,40,41,42,84:15,81:-0.0955870968747
55,64,78:46,48,64,82,84:-0.105974785684
6,7,8,11,84:46,48,64,81,84:-0.157006329738
19,20,25,81,82:82,84:-0.0803737684615
55,59,64,65,78,82:48,64,84:-0.088421875817
46,48,82,84:46,81,82:0.030013982787
6,11,84:64,82:-0.281884011209
8,11,84:55,59,64,65,78,82:-0.23423326905
48,81,84:55,64,78,80,82:-0.169222198129
64,78,81:46,82:-0.0634133648622
7,9,11,84:46,82,84:-0.113534190714
64,80,82:14,20,24,81,82:-0.061310175257
81,82:6,11,84:-0.267646531693
19,20,81,82:20,81,82:0.123002932037
6,7,11,84:46,78,81,82:-0.255055827177
46,48,64,84:64,78,80,81,82:-0.102297060707
82,84:80,82:-0.0786847785864
55,64,78,82:46,48,82,84:-0.131780581262
48,81,82:46,48,81,82,84:0.0449097539333
64,80,81,82:64,78,80,81,82:0.0531513715445
64,81:55,64,78,80:0.0183306355839
15,81:14,15,20,81,82:0.162389360118
20,24,81,82:64,78,82:-0.0568079430658
46,48,64,81,82,84:55,64,78,82:-0.0815722980657
6,7,8,9,10,11,84:15,20,81,82:-0.24448621189
7,8,11,84:9,84:0.142134821646
64,81,82:64,78,80,82:0.0364755632143
48,82,84:48,64,81,82,84:-0.00465121805579
46,48,64,81,82,84:46,48,64,84:-0.00206916152701
33,36,37,38,40,41,42,84:19,20,81,82:-0.102544927521
64,78,81,82:46,78,80:-0.000178287068468
55,64,78:78,82:0.0885544088117
7,11,84:78,80,82:-0.269623949947
6,7,8,11,84:14,20,81,82:-0.247377073279
19,20,25,81,82:64,81,82:0.0209761757884
55,59,64,65,78,82:46,48,64,82,84:-0.0793719896128
14,15,19,20,23,24,25,64,81,82:7,11,84:-0.218064934521
6,11,84:46,48,81,82,84:-0.135040005116
8,11,84:7,8,11,84:0.161866579415
48,81,84:46,78,81,82:-0.0462604623798
64,78,81:78,81:0.0569549050077
64,80,82:46,81:-0.0823622307823
81,82:78,81:0.0429147047648
78,82:24,25,82:-0.0412250974873
19,20,81,82:64,81:0.0156895206684
20,81,82:6,11,84:-0.250423415776
46,48,64,84:48,84:0.0501835942139
82,84:46,82,84:0.00253327939894
55,64,78,82:64,81:0.0188442683278
48,81,82:14,20,24,81,82:0.0232847267704
64,80,81,82:46,64,81,82:0.0112798590462
64,81:48,64,84:-0.070032358259
20,24,81,82:46,48,64,81,84:-0.0696120300299
6,7,8,9,10,11,84:80,82:-0.266880369292
7,8,11,84:81,82:-0.275875006886
64,81,82:14,15,20,81,82:0.0176366912467
9,84:46,48,64,81,84:-0.110194948329
48,82,84:55,64,78,80:-0.162545964067
46,48,64,81,82,84:81,82:0.00559831027673
33,36,37,38,40,41,42,84:48,81:-0.0971180732242
64,78,81,82:9,84:-0.270443175172
55,64,78:64,80,81:0.0420767280428
7,11,84:23,82:-0.216498857895
48,81:48,64,81,82,84:0.0232279519341
6,7,8,11,84:78,82:-0.296076126633
55,59,64,65,78,82:24,25,82:-0.0714901423107
55,56,59,63,64,65,66,78,82:55,64,78,82:0.123394093778
14,15,19,20,23,24,25,64,81,82:46,78,80:-0.126722315261
8,11,84:24,25,82:-0.230635075726
48,81,84:14,20,81,82:-0.0590040457425
46,78,80:46,48,81,82,84:-0.0830112891508
64,80,82:6,7,8,11,84:-0.268634219493
78,82:6,8,9,84:-0.296996892152
19,20,81,82:64,80,82:-0.0449721456619
20,81,82:78,80,81,82:0.00259496121278
6,7,11,84:46,81:-0.215053137268
19,82:82,84:-0.058343344343
82,84:55,64,78,80:-0.142978929474
55,64,78,82:14,15,20,81,82:-0.0890622688405
48,81,82:78,80,82:-0.0504556546847
64,80,81,82:6,7,11,84:-0.266688487562
46,81,82:46,48,64,81,84:0.0130828722893
20,24,81,82:46,82:-0.0128077012719
6,7,8,9,10,11,84:48,64,84:-0.119916855901
7,8,11,84:20,24,81,82:-0.236985540711
64,78,82:48,64,84:-0.0937198927181
64,81,82:64,81:0.056062097453
9,84:55,64,78,80:-0.267097878269
48,82,84:46,82,84:0.0304724600904
46,48,64,81,82,84:48,84:0.00791338376522
78,81,82:46,48,81:-0.0401275984266
33,36,37,38,40,41,42,84:6,11,84:-0.00598405257895
64,78,81,82:64,82:0.0604888171078
64,78,80:20,24,81,82:-0.111204930571
7,11,84:46,48,81,82,84:-0.132781368051
48,81:48,82:0.0834614248501
19,20,25,81,82:46,78,81,82:-0.0182848395997
6,7,8,9,10,11,84:46,48,64,81,82,84:-0.190854508986
46,84:80,82:-0.161356434358
55,59,64,65,78,82:64,80,81:-0.000440961276248
14,15,19,20,23,24,25,64,81,82:46,48,81,82,84:-0.0722977611124
55,64,78,80:24,25,82:-0.115249130713
8,11,84:46,48,64,82,84:-0.13665946059
48,81,84:46,48,81:0.0687844167258
48,64,81,82,84:78,82:-0.0525856262721
46,48,81,82:48,64,82,84:0.00132762168272
46,78,80:23,82:-0.0676120617011
64,80,82:78,81,82:0.030340027146
81,82:46,48,81,82:0.0542989129833
78,82:48,64,84:-0.105812737497
19,20,81,82:64,78,80,82:-0.064751038642
20,81,82:14,20,81,82:0.12594497216
19,82:78,81,82:0.0199190087018
55,64,78,82:46,78,80:0.0147192361589
48,81,82:6,7,8,11,84:-0.24519325888
64,80,81,82:9,84:-0.253823644073
15,81:7,9,11,84:-0.229585008087
46,81,82:64,78,82:-0.0449160888724
8,11,84:7,9,11,84:0.159970459155
20,24,81,82:78,80,81,82:-0.0115346394894
46,48,81,84:14,15,20,81,82:-0.0770743141211
6,7,8,9,10,11,84:55,64,78,80:-0.24436913972
7,8,11,84:64,78,80,81,82:-0.268614782194
64,78,82:6,8,9,84:-0.29215280843
46,48,82:48,81:0.087617610907
9,84:46,82,84:-0.0733462059829
48,82,84:19,20,25,81,82:-0.0875158071323
46,48,64,81,82,84:64,78,80,81,82:-0.0617409893695
78,81,82:46,82:-0.01127939931
33,36,37,38,40,41,42,84:20,24,25,81,82:-0.0997797069794
64,78,80:19,20,25,81,82:-0.122678394906
6,7,9,84:14,20,24,81,82:-0.238841332439
7,11,84:80,82:-0.255430899124
48,81:46,82,84:0.0284438942104
19,20,25,81,82:55,64,78,80,82:-0.0886899124852
46,84:78,82:-0.194595496556
55,59,64,65,78,82:46,81:-0.142304757933
14,15,19,20,23,24,25,64,81,82:64,82:-0.0320709226975
8,11,84:48,64,84:-0.0864743940328
46,48,81,82:14,15,20,81,82:-0.0111742875841
64,80,82:46,48,81,84:-0.12997159092
81,82:46,48,64,82,84:-0.0175357489757
78,82:46,78,80:0.0115000009725
19,20,81,82:55,59,64,65,78,82:-0.0813534690605
20,81,82:46,48,64,81,84:-0.051137045611
19,82:19,20,81,82:0.119591976928
55,64,78,82:46,81:-0.121556495274
48,81,82:78,82:-0.0259522875262
64,80,81,82:23,82:0.00970043814257
64,81:48,64,82,84:-0.0466204984288
46,81,82:46,82,84:0.0201761651744
20,24,81,82:64,78,81:-0.0338937405167
46,48,81,84:48,64,82,84:-0.006809832106
7,8,11,84:19,81,82:-0.239691443948
46,48,82:7,8,11,84:-0.201038972929
48,64,82,84:64,78,82:-0.0579490633405
48,82,84:46,48,82,84:0.0537018317762
46,48,64,81,82,84:19,81,82:-0.0254123818591
78,81,82:46,78,81,82:0.021349259532
33,36,37,38,40,41,42,84:64,78,81,82:-0.154595822097
64,78,80:20,81,82:-0.0889757886584
6,7,9,84:46,48,81,82,84:-0.156716779035
48,81:6,8,9,84:-0.208211554578
19,20,25,81,82:9,84:-0.22899393855
46,84:6,7,8,11,84:-0.0363649871477
14,15,19,20,23,24,25,64,81,82:46,48,64,84:-0.147862486626
8,11,84:80,82:-0.254792458329
14,20,81,82:55,64,78,80,82:-0.0860542609207
48,64,81,82,84:78,80,82:-0.06488515311
64,80,82:64,81,82:0.0415594392037
81,82:48,64,84:-0.0611187795822
46,48,84:46,82:0.0528525785232
20,81,82:46,48,64,82,84:-0.0632420310873
19,82:64,81,82:0.0286251630533
55,64,78,82:64,80,81:0.0347273182443
46,81,82:48,82:0.0593601553983
48,82:64,82:-0.00637950759721
20,24,81,82:78,81:-0.000986070670563
46,48,81,84:78,81:-0.112357218656
46,48,81,82,84:24,25,82:-0.0599902357891
7,8,11,84:46,48,81,84:-0.113459096174
46,48,82:78,81:-0.0783873617688
48,64,82,84:46,82,84:-0.0136837851333
48,82,84:48,64,82,84:0.00286571484568
46,48,64,81,82,84:14,20,81,82:-0.0529015374412
78,81,82:14,20,24,81,82:0.00850776539123
33,36,37,38,40,41,42,84:55,64,78,82:-0.131538186374
64,78,80:48,64,82,84:-0.0862493982232
6,7,9,84:23,82:-0.225304619321
19,20,25,81,82:6,7,11,84:-0.229673234053
14,20,24,81,82:55,64,78,80:-0.13037879005
46,84:78,80,82:-0.210132069856
14,15,19,20,23,24,25,64,81,82:55,64,65,78,82:-0.0759649406183
8,11,84:15,20,81,82:-0.233619099562
14,20,81,82:9,84:-0.240032114204
64,78,80,82:6,7,8,11,84:-0.273637069972
48,64,81,82,84:55,64,78,80,82:-0.0711651626109
81,82:6,8,9,84:-0.281332786842
46,48,84:46,48,81:0.0987641706055
19,82:55,64,78,80,82:-0.0410736278795
55,64,78,82:24,25,82:-0.0714292112043
46,48,81:46,48,64,82,84:0.0347069933782
46,81,82:48,64,81,82,84:0.00494871255191
14,15,20,81,82:19,81,82:0.117531839106
48,82:46,78,81,82:0.0122738178976
46,48,81,84:64,80,81:-0.114951250017
48,81,82,84:20,24,25,81,82:-0.035859288606
46,48,82:82,84:0.010854864495
48,64,82,84:55,64,78,80:-0.0828054506233
48,82,84:14,15,20,81,82:-0.0933135224603
46,48,64,81,82,84:78,80,81,82:-0.0583736338633
46,48,84:46,84:0.126546244963
46,48,82,84:64,82:-0.0787593803748
55,64,78:48,81,84:-0.206052894335
6,7,9,84:7,11,84:0.150522470362
19,20,25,81,82:46,64,81,82:-0.00932913201507
14,20,24,81,82:46,48,64,81,84:-0.0849661401693
46,84:14,20,24,81,82:-0.162481217487
64,78,80,81,82:46,78,80:0.0138798290932
14,15,19,20,23,24,25,64,81,82:48,84:-0.180735303779
55,56,59,63,64,65,66,78,82:7,8,11,84:-0.197009592645
14,20,81,82:64,82:-0.0245472170756
64,78,80:19,82:-0.0757833230912
64,78,80,82:46,81:-0.105323817505
46,48,81,82:55,64,78,80:-0.132284424024
15,81:46,81:0.0395176112737
81,82:15,20,81,82:0.08876851383
46,48,84:64,78,82:-0.183500265366
55,56,59,63,64,65,66,78,82:48,82,84:-0.116039815781
19,82:46,78,81,82:-0.00350222360061
55,64,78,82:46,48,64,82,84:-0.0805655156807
64,80,81:80,82:0.0643497590508
55,64,65,78,82:19,81,82:-0.0614653564746
46,48,81:24,25,82:-0.0470026306707
46,81,82:64,78,81,82:-0.0123275853795
48,82:55,64,78,80,82:-0.067377464019
20,24,81,82:46,48,81,82:0.00382574191305
46,48,81,84:78,82:-0.13488773001
48,81,82,84:64,78,81,82:-0.0659619983876
20,24,25,81,82:6,8,9,84:-0.236523052603
46,48,82:78,82:-0.0650554769909
48,64,82,84:48,64,81,82,84:-0.0169287704641
48,82,84:64,78,81:-0.125783976276
46,48,64,81,82,84:55,64,78,80,82:-0.0868987745191
46,48,82,84:9,84:-0.0748309838581
64,78,81,82:48,81,82:-0.0118514196006
55,64,78:7,9,11,84:-0.25905663268
6,7,9,84:80,82:-0.26423666055
48,81:14,15,20,81,82:0.00801823013885
46,82,84:78,80,82:-0.124997687335
7,9,11,84:19,20,25,81,82:-0.231049282436
14,20,24,81,82:64,78,82:-0.0728216055161
46,84:48,81:0.0310068145391
64,78,80,81,82:7,11,84:-0.266611359462
55,56,59,63,64,65,66,78,82:46,48,82:-0.0869071917552
14,15,19,20,23,24,25,64,81,82:46,48,81,84:-0.0983300979972
15,20,81,82:23,82:0.107254306339
55,56,59,63,64,65,66,78,82:48,81:-0.140568935025
46,48,64,84:46,48,81:0.0396907270275
64,78,80,82:14,20,24,81,82:-0.0842030467768
46,48,81,82:46,82,84:0.0367198292492
15,81:46,78,80:-0.115163345126
81,82:46,78,80:-0.0261771793145
46,48,84:24,25,82:-0.153457584378
78,80,82:46,78,81,82:-0.00935294147662
19,82:64,82:0.00464441699688
64,80,81:15,20,81,82:-0.0256301534383
55,64,65,78,82:46,48,81,84:-0.166665960175
46,81,82:14,15,20,81,82:0.0211797559186
14,15,20,81,82:78,80,81,82:-0.0250948642208
48,82:46,48,81:0.0849348620764
20,24,81,82:19,20,25,81,82:0.144184865622
46,48,81,84:46,48,64,82,84:0.0191229966762
48,81,82,84:64,80,82:-0.0869527493632
20,24,25,81,82:48,64,84:-0.14616329171
46,48,82:80,82:-0.0459705162658
48,64,82,84:6,7,11,84:-0.153055070359
46,48,64,81,82,84:78,80,82:-0.0803160804413
46,48,82,84:55,64,78,80,82:-0.140041924118
55,64,78:14,15,19,20,23,24,25,64,81,82:-0.112225550205
6,7,9,84:48,84:-0.0250129773257
48,84:78,81,82:-0.153468939308
48,81:64,78,81:-0.0635149055228
7,9,11,84:20,24,81,82:-0.241880993984
19,81,82:9,84:-0.226615516886
46,84:46,81,82:0.000667810175637
64,78,80,81,82:6,8,9,84:-0.27407256215
14,15,19,20,23,24,25,64,81,82:19,81,82:0.108913147368
15,20,81,82:46,48,81,82,84:-0.039578015246
55,56,59,63,64,65,66,78,82:6,11,84:-0.205425871518
46,48,64,84:48,82:0.0276846598653
14,20,81,82:48,82:-0.0180892829363
64,78,80,82:46,78,81,82:-0.013771559803
46,48,81,82:64,78,82:-0.0696519578189
15,81:15,20,81,82:0.152100199445
46,48,84:6,7,9,84:-0.0733202200993
19,82:48,64,81,82,84:-0.0354613267673
46,64,81,82:46,82,84:-0.0214060063203
64,80,81:23,82:-0.0112194317708
55,64,65,78,82:46,48,81,82:-0.097887767955
46,81,82:64,78,80,82:-0.0586410967704
14,15,20,81,82:6,7,11,84:-0.236109767671
55,64,78:78,81,82:0.0156395107179
46,48,81,84:46,48,64,81,84:0.0281352012178
48,81,82,84:64,78,80,82:-0.108038554606
20,24,25,81,82:46,48,64,82,84:-0.0980181099874
46,48,82:7,11,84:-0.182637548206
78,81,82:64,81:0.0394584834974
46,48,82,84:78,80,81,82:-0.105052450867
46,81:48,64,84:-0.0340900958526
64,78,80:46,48,64,82,84:-0.112502688609
6,7,9,84:64,78,80,81,82:-0.274551392746
48,84:64,81:-0.14355851254
55,64,78,80,82:64,82:0.0759203906668
48,81:78,81:-0.0377389879846
7,9,11,84:64,78,80,81,82:-0.273510235468
19,81,82:55,64,78,80,82:-0.0563739691004
46,84:19,81,82:-0.110795096235
64,78,80,81,82:46,82,84:-0.110121723172
15,20,81,82:14,20,24,81,82:0.145010847094
55,56,59,63,64,65,66,78,82:19,81,82:-0.0697350937783
46,48,64,84:46,64,81,82:-0.0281955393975
46,48,81,82:46,48,81:0.0999816749887
15,81:6,8,9,84:-0.230147334769
46,48,84:55,59,64,65,78,82:-0.182436947379
19,82:48,82:0.00241740455217
46,64,81,82:64,78,82:-0.00410682326432
64,81,82:15,20,81,82:0.0260851564997
64,80,81:9,84:-0.252929833741
14,15,20,81,82:48,64,81,82,84:-0.0545956944141
55,64,78:64,78,81:0.0701060754957
48,81,82,84:48,64,84:-0.012895851555
20,24,25,81,82:78,82:-0.0487431939964
46,48,82:23,82:-0.0169557468616
48,82,84:46,48,82:0.0594337179279
46,48,82,84:14,20,81,82:-0.0844494903894
6,11,84:48,64,82,84:-0.13844993854
46,81:46,48,64,82,84:0.0139196462909
64,78,80:24,25,82:-0.123564586457
48,84:7,11,84:0.00454957820364
55,64,78,80,82:46,48,81,82,84:-0.129428469603
48,81,84:46,48,81,84:0.0619134972022
7,9,11,84:20,24,25,81,82:-0.235960725921
19,81,82:46,78,81,82:0.0123470003006
46,84:46,48,81,84:0.0783427942713
19,20,81,82:46,48,81,82,84:-0.0356253631548
15,20,81,82:46,81:0.0204710559593
55,56,59,63,64,65,66,78,82:14,20,81,82:-0.0892411568361
46,48,64,84:64,82:-0.0685623759481
46,48,64,82,84:46,82,84:0.00886879525431
46,48,81,82:46,82:0.0822178926967
15,81:48,64,84:-0.131094306039
78,81:46,64,81,82:-0.0014485332586
46,48,84:64,78,81:-0.180611497516
6,7,8,9,10,11,84:46,48,82,84:-0.145994802113
46,64,81,82:46,48,64,81,84:-0.0129051764852
64,81,82:80,82:0.0361518177586
55,64,65,78,82:78,80,82:0.0642230878014
33,36,37,38,40,41,42,84:46,82:-0.120181286132
14,15,20,81,82:55,64,78,80:-0.130057516311
55,64,78:55,59,64,65,78,82:0.157787345396
48,81,82,84:6,8,9,84:-0.151828661968
20,24,25,81,82:64,80,81:-0.0354380146299
46,48,82:46,48,81,82,84:0.0703155143727
46,84:55,64,78,82:-0.205581676158
55,59,64,65,78,82:64,78,81:0.0462670448436
46,48,82,84:19,81,82:-0.0510788441965
46,81:24,25,82:-0.0120992058696
6,7,9,84:81,82:-0.281811617438
48,84:46,78,80:-0.151024738494
48,81,84:19,81,82:-0.0359002893846
64,78,81:24,25,82:-0.0553306372202
7,9,11,84:6,7,11,84:0.161470097681
19,81,82:14,20,81,82:0.115614104572
46,84:48,84:0.114930047149
19,20,81,82:23,82:0.111121277784
55,56,59,63,64,65,66,78,82:46,64,81,82:-0.0378459048932
46,48,64,84:9,84:-0.0804179370461
64,78,80,82:46,48,81,84:-0.157648858357
46,48,64,82,84:55,64,78,80:-0.107520072476
64,80,81,82:46,48,64,84:-0.0811187971317
15,81:55,64,65,78,82:-0.116254557405
78,81:6,7,11,84:-0.278252879863
46,48,84:14,15,20,81,82:-0.144190044951
46,82:46,48,64,81,84:0.0195666865562
6,7,8,9,10,11,84:55,64,65,78,82:-0.24742327479
7,8,11,84:48,82:-0.219559411847
46,64,81,82:46,82:0.0372248078562
64,81,82:48,64,84:-0.0639239207749
55,64,65,78,82:14,20,24,81,82:-0.0925361337906
33,36,37,38,40,41,42,84:48,64,81,82,84:-0.08502772831
14,15,20,81,82:46,82,84:-0.0927952461109
55,64,78:46,81,82:-0.112264698886
48,81,82,84:24,25,82:-0.0452077238184
20,24,25,81,82:78,81:-0.0125984125401
46,84:46,48,82:0.0655173917367
55,59,64,65,78,82:78,81:0.00499847483335
80,82:46,78,81,82:-0.000676550663522
46,48,84:48,81,84:0.0769859594697
46,48,82,84:82,84:0.0120210921241
6,11,84:80,82:-0.259484998182
6,7,9,84:48,81:-0.208690385175
48,84:46,48,81,82,84:0.052089178991
48,81,84:6,7,9,84:-0.105010644955
64,78,81:46,48,64,82,84:-0.085361975086
7,9,11,84:78,80,81,82:-0.271412215759
19,81,82:46,48,81:0.00823971281727
14,15,19,20,23,24,25,64,81,82:64,80,81,82:-0.0158215196371
19,20,81,82:78,80,82:-0.055324846167
55,56,59,63,64,65,66,78,82:48,82:-0.0618392745986
46,48,64,84:64,78,80,82:-0.115507889768
82,84:64,78,81,82:-0.0901173310212
64,78,80:46,48,64,81,82,84:-0.1066338558
64,78,80,82:48,84:-0.209973899208
64,80,81,82:64,78,80,82:0.0607642068876
64,81:46,78,80:-0.0118565751094
15,81:20,24,81,82:0.147349084618
78,81:9,84:-0.273207368902
46,48,84:48,64,82,84:0.00487401749421
46,82:64,78,82:-0.0508283597952
6,7,8,9,10,11,84:48,84:-0.0384909928208
7,8,11,84:46,48,81:-0.18983521478
46,64,81,82:78,80,81,82:7.47288533145e-05
