M1	M2	distance	distance_zscore
3	1	937.743164	1.325763
4	1	924.152222	1.184473
4	3	840.669922	0.316601
7	1	741.165527	-0.717836
7	3	708.945190	-1.052795
7	4	708.616455	-1.056213
