19:19:0.032967032967033
65:82:0.032967032967033
65:80:0.000000000000000
65:81:0.000000000000000
65:84:0.000000000000000
65:24:0.000000000000000
65:25:0.000000000000000
65:20:0.000000000000000
65:48:0.000000000000000
65:23:0.000000000000000
65:46:0.000000000000000
65:42:0.000000000000000
65:40:0.000000000000000
65:41:0.000000000000000
65:7:0.000000000000000
65:6:0.000000000000000
65:9:0.000000000000000
65:8:0.000000000000000
65:15:0.000000000000000
65:78:0.043956043956044
65:11:0.000000000000000
65:10:0.000000000000000
65:38:0.000000000000000
65:59:0.043956043956044
65:14:0.000000000000000
65:55:0.043956043956044
65:56:0.010989010989011
65:37:0.000000000000000
65:36:0.000000000000000
65:33:0.000000000000000
66:19:0.000000000000000
66:63:0.032967032967033
66:64:0.032967032967033
66:65:0.032967032967033
66:66:0.043956043956044
66:82:0.021978021978022
66:80:0.000000000000000
66:81:0.000000000000000
66:84:0.000000000000000
66:24:0.000000000000000
66:25:0.000000000000000
66:20:0.000000000000000
66:48:0.000000000000000
66:23:0.000000000000000
66:46:0.000000000000000
66:42:0.000000000000000
66:40:0.000000000000000
66:41:0.000000000000000
66:7:0.000000000000000
66:6:0.000000000000000
66:9:0.000000000000000
66:8:0.000000000000000
66:15:0.000000000000000
66:78:0.032967032967033
66:11:0.000000000000000
66:10:0.000000000000000
66:38:0.000000000000000
66:59:0.032967032967033
66:14:0.000000000000000
66:55:0.032967032967033
66:56:0.010989010989011
66:37:0.000000000000000
66:36:0.000000000000000
66:33:0.000000000000000
82:19:0.021978021978022
82:63:0.021978021978022
82:64:0.142857142857143
82:65:0.032967032967033
82:66:0.021978021978022
82:82:0.362637362637363
82:80:0.076923076923077
82:81:0.175824175824176
82:84:0.054945054945055
82:24:0.043956043956044
82:25:0.043956043956044
82:20:0.043956043956044
82:48:0.098901098901099
82:23:0.021978021978022
82:46:0.076923076923077
82:42:0.000000000000000
82:40:0.000000000000000
82:41:0.000000000000000
82:7:0.000000000000000
82:6:0.000000000000000
82:9:0.000000000000000
82:8:0.000000000000000
82:15:0.043956043956044
82:78:0.120879120879121
82:11:0.000000000000000
82:10:0.000000000000000
82:38:0.000000000000000
82:59:0.032967032967033
82:14:0.043956043956044
82:55:0.043956043956044
82:56:0.010989010989011
82:37:0.000000000000000
82:36:0.000000000000000
82:33:0.000000000000000
80:19:0.000000000000000
80:63:0.000000000000000
80:64:0.098901098901099
80:65:0.000000000000000
80:66:0.000000000000000
80:82:0.076923076923077
80:80:0.142857142857143
80:81:0.032967032967033
80:84:0.000000000000000
80:24:0.000000000000000
80:25:0.000000000000000
80:20:0.000000000000000
80:48:0.000000000000000
80:23:0.000000000000000
80:46:0.000000000000000
80:42:0.000000000000000
80:40:0.000000000000000
80:41:0.000000000000000
80:7:0.000000000000000
80:6:0.000000000000000
80:9:0.000000000000000
80:8:0.000000000000000
80:15:0.000000000000000
80:78:0.076923076923077
80:11:0.000000000000000
80:10:0.000000000000000
80:38:0.000000000000000
80:59:0.000000000000000
80:14:0.000000000000000
80:55:0.021978021978022
80:56:0.000000000000000
80:37:0.000000000000000
80:36:0.000000000000000
80:33:0.000000000000000
81:19:0.021978021978022
81:63:0.000000000000000
81:64:0.076923076923077
81:65:0.000000000000000
81:66:0.000000000000000
81:82:0.175824175824176
81:80:0.032967032967033
81:81:0.263736263736264
81:84:0.054945054945055
81:24:0.043956043956044
81:25:0.043956043956044
81:20:0.054945054945055
81:48:0.076923076923077
81:23:0.021978021978022
81:46:0.065934065934066
81:42:0.000000000000000
81:40:0.000000000000000
81:41:0.000000000000000
81:7:0.000000000000000
81:6:0.000000000000000
81:9:0.000000000000000
81:8:0.000000000000000
81:15:0.043956043956044
81:78:0.054945054945055
81:11:0.000000000000000
81:10:0.000000000000000
81:38:0.000000000000000
81:59:0.000000000000000
81:14:0.043956043956044
81:55:0.000000000000000
81:56:0.000000000000000
81:37:0.000000000000000
81:36:0.000000000000000
81:33:0.000000000000000
84:19:0.000000000000000
84:63:0.000000000000000
84:64:0.010989010989011
84:65:0.000000000000000
84:66:0.000000000000000
84:82:0.054945054945055
84:80:0.000000000000000
84:81:0.054945054945055
84:84:0.318681318681319
84:24:0.000000000000000
84:25:0.000000000000000
84:20:0.000000000000000
84:48:0.098901098901099
84:23:0.000000000000000
84:46:0.065934065934066
84:42:0.032967032967033
84:40:0.032967032967033
84:41:0.032967032967033
84:7:0.076923076923077
84:6:0.098901098901099
84:9:0.120879120879121
84:8:0.087912087912088
84:15:0.000000000000000
84:78:0.000000000000000
84:11:0.164835164835165
84:10:0.109890109890110
84:38:0.032967032967033
84:59:0.000000000000000
84:14:0.000000000000000
84:55:0.000000000000000
84:56:0.000000000000000
84:37:0.010989010989011
84:36:0.021978021978022
84:33:0.032967032967033
24:19:0.021978021978022
24:63:0.000000000000000
24:64:0.000000000000000
24:65:0.000000000000000
24:66:0.000000000000000
24:82:0.043956043956044
24:80:0.000000000000000
24:81:0.043956043956044
24:84:0.000000000000000
24:24:0.043956043956044
24:25:0.043956043956044
24:20:0.043956043956044
24:48:0.000000000000000
24:23:0.021978021978022
24:46:0.000000000000000
24:42:0.000000000000000
24:40:0.000000000000000
24:41:0.000000000000000
24:7:0.000000000000000
24:6:0.000000000000000
24:9:0.000000000000000
24:8:0.000000000000000
24:15:0.043956043956044
24:78:0.000000000000000
24:11:0.000000000000000
24:10:0.000000000000000
24:38:0.000000000000000
24:59:0.000000000000000
24:14:0.043956043956044
24:55:0.000000000000000
24:56:0.000000000000000
24:37:0.000000000000000
24:36:0.000000000000000
24:33:0.000000000000000
25:19:0.021978021978022
25:63:0.000000000000000
25:64:0.000000000000000
25:65:0.000000000000000
25:66:0.000000000000000
25:82:0.043956043956044
25:80:0.000000000000000
25:81:0.043956043956044
25:84:0.000000000000000
25:24:0.043956043956044
25:25:0.043956043956044
25:20:0.043956043956044
25:48:0.000000000000000
25:23:0.021978021978022
25:46:0.000000000000000
25:42:0.000000000000000
25:40:0.000000000000000
25:41:0.000000000000000
25:7:0.000000000000000
25:6:0.000000000000000
25:9:0.000000000000000
25:8:0.000000000000000
25:15:0.043956043956044
25:78:0.000000000000000
25:11:0.000000000000000
25:10:0.000000000000000
25:38:0.000000000000000
25:59:0.000000000000000
25:14:0.043956043956044
25:55:0.000000000000000
25:56:0.000000000000000
25:37:0.000000000000000
25:36:0.000000000000000
25:33:0.000000000000000
20:19:0.021978021978022
20:63:0.000000000000000
20:64:0.000000000000000
20:65:0.000000000000000
20:66:0.000000000000000
20:82:0.043956043956044
20:80:0.000000000000000
20:81:0.054945054945055
20:84:0.000000000000000
20:24:0.043956043956044
20:25:0.043956043956044
20:20:0.054945054945055
20:48:0.000000000000000
20:23:0.021978021978022
20:46:0.000000000000000
20:42:0.000000000000000
20:40:0.000000000000000
20:41:0.000000000000000
20:7:0.000000000000000
20:6:0.000000000000000
20:9:0.000000000000000
20:8:0.000000000000000
20:15:0.043956043956044
20:78:0.000000000000000
20:11:0.000000000000000
20:10:0.000000000000000
20:38:0.000000000000000
20:59:0.000000000000000
20:14:0.043956043956044
20:55:0.000000000000000
20:56:0.000000000000000
20:37:0.000000000000000
20:36:0.000000000000000
20:33:0.000000000000000
48:19:0.000000000000000
48:63:0.000000000000000
48:64:0.010989010989011
48:65:0.000000000000000
48:66:0.000000000000000
48:82:0.098901098901099
48:80:0.000000000000000
48:81:0.076923076923077
48:84:0.098901098901099
48:24:0.000000000000000
48:25:0.000000000000000
48:20:0.000000000000000
48:48:0.164835164835165
48:23:0.000000000000000
48:46:0.087912087912088
48:42:0.000000000000000
48:40:0.000000000000000
48:41:0.000000000000000
48:7:0.000000000000000
48:6:0.000000000000000
48:9:0.000000000000000
48:8:0.000000000000000
48:15:0.000000000000000
48:78:0.000000000000000
48:11:0.000000000000000
48:10:0.000000000000000
48:38:0.000000000000000
48:59:0.000000000000000
48:14:0.000000000000000
48:55:0.000000000000000
48:56:0.000000000000000
48:37:0.000000000000000
48:36:0.000000000000000
48:33:0.000000000000000
23:19:0.010989010989011
23:63:0.000000000000000
23:64:0.000000000000000
23:65:0.000000000000000
23:66:0.000000000000000
23:82:0.021978021978022
23:80:0.000000000000000
23:81:0.021978021978022
23:84:0.000000000000000
23:24:0.021978021978022
23:25:0.021978021978022
23:20:0.021978021978022
23:48:0.000000000000000
23:23:0.021978021978022
23:46:0.000000000000000
23:42:0.000000000000000
23:40:0.000000000000000
23:41:0.000000000000000
23:7:0.000000000000000
23:6:0.000000000000000
23:9:0.000000000000000
23:8:0.000000000000000
23:15:0.021978021978022
23:78:0.000000000000000
23:11:0.000000000000000
23:10:0.000000000000000
23:38:0.000000000000000
23:59:0.000000000000000
23:14:0.021978021978022
23:55:0.000000000000000
23:56:0.000000000000000
23:37:0.000000000000000
23:36:0.000000000000000
23:33:0.000000000000000
46:19:0.000000000000000
46:63:0.000000000000000
46:64:0.010989010989011
46:65:0.000000000000000
46:66:0.000000000000000
46:82:0.076923076923077
46:80:0.000000000000000
46:81:0.065934065934066
46:84:0.065934065934066
46:24:0.000000000000000
46:25:0.000000000000000
46:20:0.000000000000000
46:48:0.087912087912088
46:23:0.000000000000000
46:46:0.142857142857143
46:42:0.000000000000000
46:40:0.000000000000000
46:41:0.000000000000000
46:7:0.000000000000000
46:6:0.000000000000000
46:9:0.000000000000000
46:8:0.000000000000000
46:15:0.000000000000000
46:78:0.000000000000000
46:11:0.000000000000000
46:10:0.000000000000000
46:38:0.000000000000000
46:59:0.000000000000000
46:14:0.000000000000000
46:55:0.000000000000000
46:56:0.000000000000000
46:37:0.000000000000000
46:36:0.000000000000000
46:33:0.000000000000000
42:19:0.000000000000000
42:63:0.000000000000000
42:64:0.000000000000000
42:65:0.000000000000000
42:66:0.000000000000000
42:82:0.000000000000000
42:80:0.000000000000000
42:81:0.000000000000000
42:84:0.032967032967033
42:24:0.000000000000000
42:25:0.000000000000000
42:20:0.000000000000000
42:48:0.000000000000000
42:23:0.000000000000000
42:46:0.000000000000000
42:42:0.032967032967033
42:40:0.032967032967033
42:41:0.032967032967033
42:7:0.000000000000000
42:6:0.000000000000000
42:9:0.000000000000000
42:8:0.000000000000000
42:15:0.000000000000000
42:78:0.000000000000000
42:11:0.000000000000000
42:10:0.000000000000000
42:38:0.032967032967033
42:59:0.000000000000000
42:14:0.000000000000000
42:55:0.000000000000000
42:56:0.000000000000000
42:37:0.010989010989011
42:36:0.021978021978022
42:33:0.032967032967033
40:19:0.000000000000000
40:63:0.000000000000000
40:64:0.000000000000000
40:65:0.000000000000000
40:66:0.000000000000000
40:82:0.000000000000000
40:80:0.000000000000000
40:81:0.000000000000000
40:84:0.032967032967033
40:24:0.000000000000000
40:25:0.000000000000000
40:20:0.000000000000000
40:48:0.000000000000000
40:23:0.000000000000000
40:46:0.000000000000000
40:42:0.032967032967033
40:40:0.032967032967033
40:41:0.032967032967033
40:7:0.000000000000000
40:6:0.000000000000000
40:9:0.000000000000000
40:8:0.000000000000000
40:15:0.000000000000000
40:78:0.000000000000000
40:11:0.000000000000000
40:10:0.000000000000000
40:38:0.032967032967033
40:59:0.000000000000000
40:14:0.000000000000000
40:55:0.000000000000000
40:56:0.000000000000000
40:37:0.010989010989011
40:36:0.021978021978022
40:33:0.032967032967033
41:19:0.000000000000000
41:63:0.000000000000000
41:64:0.000000000000000
41:65:0.000000000000000
41:66:0.000000000000000
41:82:0.000000000000000
41:80:0.000000000000000
41:81:0.000000000000000
41:84:0.032967032967033
41:24:0.000000000000000
41:25:0.000000000000000
41:20:0.000000000000000
41:48:0.000000000000000
41:23:0.000000000000000
41:46:0.000000000000000
41:42:0.032967032967033
41:40:0.032967032967033
41:41:0.032967032967033
41:7:0.000000000000000
41:6:0.000000000000000
41:9:0.000000000000000
41:8:0.000000000000000
41:15:0.000000000000000
41:78:0.000000000000000
41:11:0.000000000000000
41:10:0.000000000000000
41:38:0.032967032967033
41:59:0.000000000000000
41:14:0.000000000000000
41:55:0.000000000000000
41:56:0.000000000000000
41:37:0.010989010989011
41:36:0.021978021978022
41:33:0.032967032967033
7:19:0.000000000000000
7:63:0.000000000000000
7:64:0.000000000000000
7:65:0.000000000000000
7:66:0.000000000000000
7:82:0.000000000000000
7:80:0.000000000000000
7:81:0.000000000000000
7:84:0.076923076923077
7:24:0.000000000000000
7:25:0.000000000000000
7:20:0.000000000000000
7:48:0.000000000000000
7:23:0.000000000000000
7:46:0.000000000000000
7:42:0.000000000000000
7:40:0.000000000000000
7:41:0.000000000000000
7:7:0.153846153846154
7:6:0.109890109890110
7:9:0.087912087912088
7:8:0.098901098901099
7:15:0.000000000000000
7:78:0.000000000000000
7:11:0.076923076923077
7:10:0.076923076923077
7:38:0.000000000000000
7:59:0.000000000000000
7:14:0.000000000000000
7:55:0.000000000000000
7:56:0.000000000000000
7:37:0.000000000000000
7:36:0.000000000000000
7:33:0.000000000000000
6:19:0.000000000000000
6:63:0.000000000000000
6:64:0.000000000000000
6:65:0.000000000000000
6:66:0.000000000000000
6:82:0.000000000000000
6:80:0.000000000000000
6:81:0.000000000000000
6:84:0.098901098901099
6:24:0.000000000000000
6:25:0.000000000000000
6:20:0.000000000000000
6:48:0.000000000000000
6:23:0.000000000000000
6:46:0.000000000000000
6:42:0.000000000000000
6:40:0.000000000000000
6:41:0.000000000000000
6:7:0.109890109890110
6:6:0.175824175824176
6:9:0.109890109890110
6:8:0.109890109890110
6:15:0.000000000000000
6:78:0.000000000000000
6:11:0.098901098901099
6:10:0.076923076923077
6:38:0.000000000000000
6:59:0.000000000000000
6:14:0.000000000000000
6:55:0.000000000000000
6:56:0.000000000000000
6:37:0.000000000000000
6:36:0.000000000000000
6:33:0.000000000000000
9:19:0.000000000000000
9:63:0.000000000000000
9:64:0.000000000000000
9:65:0.000000000000000
9:66:0.000000000000000
9:82:0.000000000000000
9:80:0.000000000000000
9:81:0.000000000000000
9:84:0.120879120879121
9:24:0.000000000000000
9:25:0.000000000000000
9:20:0.000000000000000
9:48:0.000000000000000
9:23:0.000000000000000
9:46:0.000000000000000
9:42:0.000000000000000
9:40:0.000000000000000
9:41:0.000000000000000
9:7:0.087912087912088
9:6:0.109890109890110
9:9:0.164835164835165
9:8:0.087912087912088
9:15:0.000000000000000
9:78:0.000000000000000
9:11:0.120879120879121
9:10:0.109890109890110
9:38:0.000000000000000
9:59:0.000000000000000
9:14:0.000000000000000
9:55:0.000000000000000
9:56:0.000000000000000
9:37:0.000000000000000
9:36:0.000000000000000
9:33:0.000000000000000
8:19:0.000000000000000
8:63:0.000000000000000
8:64:0.000000000000000
8:65:0.000000000000000
8:66:0.000000000000000
8:82:0.000000000000000
8:80:0.000000000000000
8:81:0.000000000000000
8:84:0.087912087912088
8:24:0.000000000000000
8:25:0.000000000000000
8:20:0.000000000000000
8:48:0.000000000000000
8:23:0.000000000000000
8:46:0.000000000000000
8:42:0.000000000000000
8:40:0.000000000000000
8:41:0.000000000000000
8:7:0.098901098901099
8:6:0.109890109890110
8:9:0.087912087912088
8:8:0.153846153846154
8:15:0.000000000000000
8:78:0.000000000000000
8:11:0.087912087912088
8:10:0.065934065934066
8:38:0.000000000000000
8:59:0.000000000000000
8:14:0.000000000000000
8:55:0.000000000000000
8:56:0.000000000000000
8:37:0.000000000000000
8:36:0.000000000000000
8:33:0.000000000000000
15:19:0.021978021978022
15:63:0.000000000000000
15:64:0.000000000000000
15:65:0.000000000000000
15:66:0.000000000000000
15:82:0.043956043956044
15:80:0.000000000000000
15:81:0.043956043956044
15:84:0.000000000000000
15:24:0.043956043956044
15:25:0.043956043956044
15:20:0.043956043956044
15:48:0.000000000000000
15:23:0.021978021978022
15:46:0.000000000000000
15:42:0.000000000000000
15:40:0.000000000000000
15:41:0.000000000000000
15:7:0.000000000000000
15:6:0.000000000000000
15:9:0.000000000000000
15:8:0.000000000000000
15:15:0.054945054945055
15:78:0.000000000000000
15:11:0.000000000000000
15:10:0.000000000000000
15:38:0.000000000000000
15:59:0.000000000000000
15:14:0.043956043956044
15:55:0.000000000000000
15:56:0.000000000000000
15:37:0.000000000000000
15:36:0.000000000000000
15:33:0.000000000000000
78:19:0.000000000000000
78:63:0.032967032967033
78:64:0.142857142857143
78:65:0.043956043956044
78:66:0.032967032967033
78:82:0.120879120879121
78:80:0.076923076923077
78:81:0.054945054945055
78:84:0.000000000000000
78:24:0.000000000000000
78:25:0.000000000000000
78:20:0.000000000000000
78:48:0.000000000000000
78:23:0.000000000000000
78:46:0.000000000000000
78:42:0.000000000000000
78:40:0.000000000000000
78:41:0.000000000000000
78:7:0.000000000000000
78:6:0.000000000000000
78:9:0.000000000000000
78:8:0.000000000000000
78:15:0.000000000000000
78:78:0.208791208791209
78:11:0.000000000000000
78:10:0.000000000000000
78:38:0.000000000000000
78:59:0.043956043956044
78:14:0.000000000000000
78:55:0.065934065934066
78:56:0.010989010989011
78:37:0.000000000000000
78:36:0.000000000000000
78:33:0.000000000000000
11:19:0.000000000000000
11:63:0.000000000000000
11:64:0.000000000000000
11:65:0.000000000000000
11:66:0.000000000000000
11:82:0.000000000000000
11:80:0.000000000000000
11:81:0.000000000000000
11:84:0.164835164835165
11:24:0.000000000000000
11:25:0.000000000000000
11:20:0.000000000000000
11:48:0.000000000000000
11:23:0.000000000000000
11:46:0.000000000000000
11:42:0.000000000000000
11:40:0.000000000000000
11:41:0.000000000000000
11:7:0.076923076923077
11:6:0.098901098901099
11:9:0.120879120879121
11:8:0.087912087912088
11:15:0.000000000000000
11:78:0.000000000000000
11:11:0.164835164835165
11:10:0.109890109890110
11:38:0.000000000000000
11:59:0.000000000000000
11:14:0.000000000000000
11:55:0.000000000000000
11:56:0.000000000000000
11:37:0.000000000000000
11:36:0.000000000000000
11:33:0.000000000000000
10:19:0.000000000000000
10:63:0.000000000000000
10:64:0.000000000000000
10:65:0.000000000000000
10:66:0.000000000000000
10:82:0.000000000000000
10:80:0.000000000000000
10:81:0.000000000000000
10:84:0.109890109890110
10:24:0.000000000000000
10:25:0.000000000000000
10:20:0.000000000000000
10:48:0.000000000000000
10:23:0.000000000000000
10:46:0.000000000000000
10:42:0.000000000000000
10:40:0.000000000000000
10:41:0.000000000000000
10:7:0.076923076923077
10:6:0.076923076923077
10:9:0.109890109890110
10:8:0.065934065934066
10:15:0.000000000000000
10:78:0.000000000000000
10:11:0.109890109890110
10:10:0.142857142857143
10:38:0.000000000000000
10:59:0.000000000000000
10:14:0.000000000000000
10:55:0.000000000000000
10:56:0.000000000000000
10:37:0.000000000000000
10:36:0.000000000000000
10:33:0.000000000000000
38:19:0.000000000000000
38:63:0.000000000000000
38:64:0.000000000000000
38:65:0.000000000000000
38:66:0.000000000000000
38:82:0.000000000000000
38:80:0.000000000000000
38:81:0.000000000000000
38:84:0.032967032967033
38:24:0.000000000000000
38:25:0.000000000000000
38:20:0.000000000000000
38:48:0.000000000000000
38:23:0.000000000000000
38:46:0.000000000000000
38:42:0.032967032967033
38:40:0.032967032967033
38:41:0.032967032967033
38:7:0.000000000000000
38:6:0.000000000000000
38:9:0.000000000000000
38:8:0.000000000000000
38:15:0.000000000000000
38:78:0.000000000000000
38:11:0.000000000000000
38:10:0.000000000000000
38:38:0.032967032967033
38:59:0.000000000000000
38:14:0.000000000000000
38:55:0.000000000000000
38:56:0.000000000000000
38:37:0.010989010989011
38:36:0.021978021978022
38:33:0.032967032967033
59:19:0.000000000000000
59:63:0.032967032967033
59:64:0.043956043956044
59:65:0.043956043956044
59:66:0.032967032967033
59:82:0.032967032967033
59:80:0.000000000000000
59:81:0.000000000000000
59:84:0.000000000000000
59:24:0.000000000000000
59:25:0.000000000000000
59:20:0.000000000000000
59:48:0.000000000000000
59:23:0.000000000000000
59:46:0.000000000000000
59:42:0.000000000000000
59:40:0.000000000000000
59:41:0.000000000000000
59:7:0.000000000000000
59:6:0.000000000000000
59:9:0.000000000000000
59:8:0.000000000000000
59:15:0.000000000000000
59:78:0.043956043956044
59:11:0.000000000000000
59:10:0.000000000000000
59:38:0.000000000000000
59:59:0.043956043956044
59:14:0.000000000000000
59:55:0.043956043956044
59:56:0.010989010989011
59:37:0.000000000000000
59:36:0.000000000000000
59:33:0.000000000000000
14:19:0.021978021978022
14:63:0.000000000000000
14:64:0.000000000000000
14:65:0.000000000000000
14:66:0.000000000000000
14:82:0.043956043956044
14:80:0.000000000000000
14:81:0.043956043956044
14:84:0.000000000000000
14:24:0.043956043956044
14:25:0.043956043956044
14:20:0.043956043956044
14:48:0.000000000000000
14:23:0.021978021978022
14:46:0.000000000000000
14:42:0.000000000000000
14:40:0.000000000000000
14:41:0.000000000000000
14:7:0.000000000000000
14:6:0.000000000000000
14:9:0.000000000000000
14:8:0.000000000000000
14:15:0.043956043956044
14:78:0.000000000000000
14:11:0.000000000000000
14:10:0.000000000000000
14:38:0.000000000000000
14:59:0.000000000000000
14:14:0.043956043956044
14:55:0.000000000000000
14:56:0.000000000000000
14:37:0.000000000000000
14:36:0.000000000000000
14:33:0.000000000000000
55:19:0.000000000000000
55:63:0.032967032967033
55:64:0.065934065934066
55:65:0.043956043956044
55:66:0.032967032967033
55:82:0.043956043956044
55:80:0.021978021978022
55:81:0.000000000000000
55:84:0.000000000000000
55:24:0.000000000000000
55:25:0.000000000000000
55:20:0.000000000000000
55:48:0.000000000000000
55:23:0.000000000000000
55:46:0.000000000000000
55:42:0.000000000000000
55:40:0.000000000000000
55:41:0.000000000000000
55:7:0.000000000000000
55:6:0.000000000000000
55:9:0.000000000000000
55:8:0.000000000000000
55:15:0.000000000000000
55:78:0.065934065934066
55:11:0.000000000000000
55:10:0.000000000000000
55:38:0.000000000000000
55:59:0.043956043956044
55:14:0.000000000000000
55:55:0.076923076923077
55:56:0.010989010989011
55:37:0.000000000000000
55:36:0.000000000000000
55:33:0.000000000000000
56:19:0.000000000000000
56:63:0.010989010989011
56:64:0.010989010989011
56:65:0.010989010989011
56:66:0.010989010989011
56:82:0.010989010989011
56:80:0.000000000000000
56:81:0.000000000000000
56:84:0.000000000000000
56:24:0.000000000000000
56:25:0.000000000000000
56:20:0.000000000000000
56:48:0.000000000000000
56:23:0.000000000000000
56:46:0.000000000000000
56:42:0.000000000000000
56:40:0.000000000000000
56:41:0.000000000000000
56:7:0.000000000000000
56:6:0.000000000000000
56:9:0.000000000000000
56:8:0.000000000000000
56:15:0.000000000000000
56:78:0.010989010989011
56:11:0.000000000000000
56:10:0.000000000000000
56:38:0.000000000000000
56:59:0.010989010989011
56:14:0.000000000000000
56:55:0.010989010989011
56:56:0.010989010989011
56:37:0.000000000000000
56:36:0.000000000000000
56:33:0.000000000000000
37:19:0.000000000000000
37:63:0.000000000000000
37:64:0.000000000000000
37:65:0.000000000000000
37:66:0.000000000000000
37:82:0.000000000000000
37:80:0.000000000000000
37:81:0.000000000000000
37:84:0.010989010989011
37:24:0.000000000000000
37:25:0.000000000000000
37:20:0.000000000000000
37:48:0.000000000000000
37:23:0.000000000000000
37:46:0.000000000000000
37:42:0.010989010989011
37:40:0.010989010989011
37:41:0.010989010989011
37:7:0.000000000000000
37:6:0.000000000000000
37:9:0.000000000000000
37:8:0.000000000000000
37:15:0.000000000000000
37:78:0.000000000000000
37:11:0.000000000000000
37:10:0.000000000000000
37:38:0.010989010989011
37:59:0.000000000000000
37:14:0.000000000000000
37:55:0.000000000000000
37:56:0.000000000000000
37:37:0.010989010989011
37:36:0.010989010989011
37:33:0.010989010989011
36:19:0.000000000000000
36:63:0.000000000000000
36:64:0.000000000000000
36:65:0.000000000000000
36:66:0.000000000000000
36:82:0.000000000000000
36:80:0.000000000000000
36:81:0.000000000000000
36:84:0.021978021978022
36:24:0.000000000000000
36:25:0.000000000000000
36:20:0.000000000000000
36:48:0.000000000000000
36:23:0.000000000000000
36:46:0.000000000000000
36:42:0.021978021978022
36:40:0.021978021978022
36:41:0.021978021978022
36:7:0.000000000000000
36:6:0.000000000000000
36:9:0.000000000000000
36:8:0.000000000000000
36:15:0.000000000000000
36:78:0.000000000000000
36:11:0.000000000000000
36:10:0.000000000000000
36:38:0.021978021978022
36:59:0.000000000000000
36:14:0.000000000000000
36:55:0.000000000000000
36:56:0.000000000000000
36:37:0.010989010989011
36:36:0.021978021978022
36:33:0.021978021978022
33:19:0.000000000000000
33:63:0.000000000000000
33:64:0.000000000000000
33:65:0.000000000000000
33:66:0.000000000000000
33:82:0.000000000000000
33:80:0.000000000000000
33:81:0.000000000000000
33:84:0.032967032967033
33:24:0.000000000000000
33:25:0.000000000000000
33:20:0.000000000000000
33:48:0.000000000000000
33:23:0.000000000000000
33:46:0.000000000000000
33:42:0.032967032967033
33:40:0.032967032967033
33:41:0.032967032967033
33:7:0.000000000000000
33:6:0.000000000000000
33:9:0.000000000000000
33:8:0.000000000000000
33:15:0.000000000000000
33:78:0.000000000000000
33:11:0.000000000000000
33:10:0.000000000000000
33:38:0.032967032967033
33:59:0.000000000000000
33:14:0.000000000000000
33:55:0.000000000000000
33:56:0.000000000000000
33:37:0.010989010989011
33:36:0.021978021978022
33:33:0.032967032967033
