55,64,78:55,56,59,63,78,82:0.15204785061
6,7,9,84:6,8,9,84:0.155362650926
55,59,63,65,66,78,82:48,82,84:-0.120619653999
55,56,59,63,64,65,78,82:55,59,63,65,78,82:0.177430138858
48,81,84:19,20,81,82:-0.051597002976
19,20,25,81,82:48,82:-0.0256659136485
15,81:55,56,59,63,64,78,82:-0.113858200789
19,20,81,82:78,82:-0.0342175766453
55,59,63,65,66,78,82:14,15,19,20,23,81,82:-0.086680474217
8,9,11,84:78,80,82:-0.273415849437
8,9,10,84:20,81:-0.23377347782
6,9,11,84:46,78,81,82:-0.259472449855
14,15,19,24,25,81,82:14,15,24,25,81,82:0.17780674606
15,19,24,82:64,78,82:-0.0745345816396
15,81:48,81:0.0358409724138
8,11,84:59,63,64,65,66,78,82:-0.216993275994
48,81,82:55,59,63,64,65,82:-0.0878936484188
7,8,11,84:19,20,25,81,82:-0.226153829163
7,8,9,10,11,84:55,59,63,64,65,82:-0.21072720284
15,20,24,25,81,82:55,64,78,80,82:-0.0984174567333
64,80:14,20,24,81,82:-0.118000085628
6,7,8,9,10,11:48,82:-0.28277840922
8,11,84:46,78,80:-0.224482595932
7,9,11,84:6,8,9,10,11,84:0.166294448946
7,9,10,11,84:64,78,82:-0.292010521907
6,7,10,11,84:46,48,82,84:-0.13333150394
46,48,64,82,84:24,25,82:-0.101567387448
6,7,8,9,10,84:78,80,82:-0.272428984697
46,84:55,59,65,66,78,82:-0.189083783212
64,81:55,64,78,80:0.0183306355839
48,81:46,64,81,82:0.0255953251216
6,7,9,84:55,64,65,78,82:-0.250733834252
78,82:9,11,84:-0.294558791559
46,48,64,84:15,20,81,82:-0.118677165513
48,81,82,84:48,64,82,84:-0.00831605909239
64,81,82:64,78:0.0367993086701
55,56,59,63,64,65,66,78,82:78,80,82:0.0399683857722
55,64,65,78,82:55,64,78:0.149884912664
7,8,9,10,84:46,82:-0.239847544068
55,59,64,65,78,82:55,56,59,63,64,78,82:0.152400919693
48,82,84:64,81,82:-0.0610507368111
6,11,84:6,7,8,9,11,84:0.158227100562
